orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,raspberrypi5_disk_reads_monitoring-stack-smart-plug-1,raspberrypi5_disk_reads_monitoring-stack-smart-plug-module-1,raspberrypi4_disk_reads_6g-sandbox-engine-worker-1,raspberrypi4_disk_reads_monitoring-stack-smart-plug-1,raspberrypi3_disk_reads_6g-sandbox-engine-worker-1,raspberrypi3_disk_reads_monitoring-stack-smart-plug-1,raspberrypi0_disk_reads_6g-sandbox-engine-worker-1,raspberrypi0_disk_reads_monitoring-stack-smart-plug-module-1,raspberrypi0_disk_reads_monitoring-stack-stream-events-1,orin_memory_[none],orin_memory_6g-sandbox-prometheus-1,orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi5_memory_monitoring-stack-smart-plug-module-1,raspberrypi5_memory_monitoring-stack-smart-plug-1,raspberrypi5_memory_ubuntu,raspberrypi5_memory_ubuntu,raspberrypi4_memory_monitoring-stack-smart-plug-1,raspberrypi4_memory_ubuntu,raspberrypi4_memory_ubuntu,raspberrypi3_memory_monitoring-stack-smart-plug-1,raspberrypi3_memory_ubuntu,raspberrypi3_memory_ubuntu,raspberrypi0_memory_monitoring-stack-stream-events-1,raspberrypi0_memory_ubuntu,raspberrypi0_memory_ubuntu,raspberrypi0_memory_monitoring-stack-smart-plug-module-1,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi5_network_sent_6g-sandbox-engine-worker-1,raspberrypi5_network_sent_monitoring-stack-smart-plug-1,raspberrypi5_network_sent_monitoring-stack-smart-plug-module-1,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack-smart-plug-1,raspberrypi3_network_sent_6g-sandbox-engine-worker-1,raspberrypi3_network_sent_monitoring-stack-smart-plug-1,raspberrypi0_network_sent_6g-sandbox-engine-worker-1,raspberrypi0_network_sent_monitoring-stack-smart-plug-module-1,raspberrypi0_network_sent_monitoring-stack-stream-events-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi5_network_received_6g-sandbox-engine-worker-1,raspberrypi5_network_received_monitoring-stack-smart-plug-1,raspberrypi5_network_received_monitoring-stack-smart-plug-module-1,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack-smart-plug-1,raspberrypi3_network_received_6g-sandbox-engine-worker-1,raspberrypi3_network_received_monitoring-stack-smart-plug-1,raspberrypi0_network_received_6g-sandbox-engine-worker-1,raspberrypi0_network_received_monitoring-stack-smart-plug-module-1,raspberrypi0_network_received_monitoring-stack-stream-events-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi5_cpu_monitoring-stack-smart-plug-1,raspberrypi5_cpu_monitoring-stack-smart-plug-module-1,raspberrypi4_cpu_monitoring-stack-smart-plug-1,raspberrypi3_cpu_6g-sandbox-engine-worker-1,raspberrypi3_cpu_monitoring-stack-smart-plug-1,raspberrypi0_cpu_6g-sandbox-engine-worker-1,raspberrypi0_cpu_monitoring-stack-smart-plug-module-1,raspberrypi0_cpu_monitoring-stack-stream-events-1,orin_temp,raspberrypi5_temp,raspberrypi4_temp,raspberrypi3_temp,raspberrypi0_temp,orin_memory,raspberrypi5_memory,raspberrypi4_memory,raspberrypi3_memory,raspberrypi0_memory,orin_disk_writes,raspberrypi5_disk_writes,raspberrypi4_disk_writes,raspberrypi3_disk_writes,raspberrypi0_disk_writes,orin_disk_reads,raspberrypi5_disk_reads,raspberrypi4_disk_reads,raspberrypi3_disk_reads,raspberrypi0_disk_reads,orin_network_sent,raspberrypi5_network_sent,raspberrypi4_network_sent,raspberrypi3_network_sent,raspberrypi0_network_sent,orin_network_received,raspberrypi5_network_received,raspberrypi4_network_received,raspberrypi3_network_received,raspberrypi0_network_received,raspberrypi5_power_module,raspberrypi0_power_module,raspberrypi5_power,raspberrypi4_power,raspberrypi3_power,raspberrypi0_power,orin_cpu,raspberrypi5_cpu,raspberrypi4_cpu,raspberrypi3_cpu,raspberrypi0_cpu
0,0,0,,0,0,,0,0,0,0,0,0,282601860,887141180,,5179846800,0,0,0,,0,,0,0,0,,0,0,,0,8586138.90224,0,8034798.4,,335708.8392832,1395.51212,1749.66692,31683.469524,1763.40988,95867.046704,1492.70314,53190.3101,198.2169,218.0542,1505272.21,0,339831.4,,165910.9168594,813.002196,1091.79219,32058.420016,1095.592696,891230.165816,928.84406,62520.018,156.10554,179.0238,0.3949385,4.7426584,9.9670538,75.692364,211.937612,,0.2765943,0.2871407,0.3255491,,0.3416807,60.318312,0.1288053,0.0800792,45.4906666666667,44.738,52.028,59.3175,65.731,13710.0514,1335.55,1297.1781,1455.49374,1118.36952,-24277.54788,-20.8,-14.4000008,-32.8,-13.6,2.6456534,0,0,0,0,-7749.7452,-2745.5334,-365.536594,-476.3577,-403.01421,3600.8004,1105.57214,157.788734,3981.518002,228.47016,1.5684,1.822,4.348,5.981,7.177,4.043,76.8310432,8.1843505,9.0045037,33.9967986,19.3021868
0,0,0,,0,0,,0,0,0,0,0,0,288211760,887342700,,5181789000,0,0,0,,0,,0,0,0,,0,0,,0,8906523.402,13.2,8285848.4,,335708.8392832,1395.51212,1749.66692,31683.469524,1763.40988,95867.046704,1492.70314,53190.3101,198.2169,218.0542,1257910.806,13.2,314114.26,,165910.9168594,813.002196,1091.79219,32058.420016,1095.592696,891230.165816,928.84406,62520.018,156.10554,179.0238,0.3866718,4.6836445,10.4529616,74.973904,240.59515,,0.2765943,0.2871407,0.3255491,,0.3416807,60.318312,0.1288053,0.0800792,45.4906666666667,44.738,52.028,59.3175,65.731,13715.3376,1335.55,1297.1781,1455.49374,1118.36952,-10224.31908,-20.8,-14.4000008,-32.8,-13.6,4.553661,0,0,0,0,-6236.036,-2745.5334,-365.536594,-476.3577,-403.01421,3583.1108,1105.57214,157.788734,3981.518002,228.47016,1.5684,1.822,4.348,5.981,7.177,4.043,76.6132223,8.1843505,9.0045037,33.9967986,19.3021868
0,0,0,,0,0,,0,0,0,0,0,0,288211760,887342700,,5181789000,0,0,0,,0,,0,0,0,,0,0,,0,8906523.402,13.2,8285848.4,,335708.8392832,1395.51212,1749.66692,60061.7999,1404.22542,95867.046704,1492.70314,53190.3101,198.2169,218.0542,1257910.806,13.2,314114.26,,165910.9168594,813.002196,1091.79219,59552.80144,801.184728,891230.165816,928.84406,62520.018,156.10554,179.0238,0.3866718,4.6836445,10.4529616,74.973904,240.59515,,0.2765943,0.2871407,0.2998362,,0.3416807,61.152688,0.1692119,0.1980928,45.4906666666667,44.738,52.028,59.3175,65.731,13715.3376,1335.55,1296.5,1455.49374,1116.73438,-10224.31908,-20.8,-34.4,-32.8,-148.8,4.553661,0,0,0,0,-6236.036,-2745.5334,-372.157686,-476.3577,-415.39588,3583.1108,1105.57214,161.600652,3981.518002,238.24856,1.5684,1.822,4.348,5.981,7.177,4.043,76.6132223,8.1843505,9.3320033,33.9967986,23.6573371
0,0,0,,0,0,,0,0,0,0,0,0,288211760,887342700,,5181789000,0,0,0,,0,,0,0,0,,0,0,,0,8906523.402,13.2,8285848.4,,335708.8392832,1395.51212,1749.66692,60061.7999,1404.22542,95867.046704,1492.70314,53190.3101,198.2169,218.0542,1257910.806,13.2,314114.26,,165910.9168594,813.002196,1091.79219,59552.80144,801.184728,891230.165816,928.84406,62520.018,156.10554,179.0238,0.3866718,4.6836445,10.4529616,74.973904,240.59515,,0.2765943,0.2871407,0.2998362,,0.3416807,61.152688,0.1692119,0.1980928,45.4906666666667,44.738,52.028,59.3175,65.731,13715.3376,1335.55,1296.5,1455.49374,1116.73438,-10224.31908,-20.8,-34.4,-32.8,-148.8,4.553661,0,0,0,0,-6236.036,-2745.5334,-372.157686,-476.3577,-415.39588,3583.1108,1105.57214,161.600652,3981.518002,238.24856,1.5684,1.822,4.348,5.981,7.177,4.043,76.6132223,8.1843505,9.3320033,33.9967986,23.6573371
0,0,0,,0,0,,0,0,0,0,0,0,288211760,887342700,,5181789000,0,0,0,,0,,0,0,0,,0,0,,0,8906523.402,13.2,8285848.4,,335708.8392832,1395.51212,1749.66692,60061.7999,1404.22542,37422.5517,1177.87778,53190.3101,198.2169,218.0542,1257910.806,13.2,314114.26,,165910.9168594,813.002196,1091.79219,59552.80144,801.184728,696113.39546,718.29382,62520.018,156.10554,179.0238,0.3866718,4.6836445,10.4529616,74.973904,240.59515,,0.2765943,0.2871407,0.2998362,,0.319197,61.152688,0.1692119,0.1980928,45.4906666666667,44.738,52.028,59.3175,65.731,13715.3376,1335.55,1296.5,1454.06874,1116.73438,-10224.31908,-20.8,-34.4,-14.8928724,-148.8,4.553661,0,0,0,0,-6236.036,-2745.5334,-372.157686,-573.15248,-415.39588,3583.1108,1105.57214,161.600652,8377.6976,238.24856,1.5684,1.822,4.348,5.981,7.177,4.043,76.6132223,8.1843505,9.3320033,32.7910545,23.6573371
0,0,0,,0,0,,0,0,0,0,0,0,288211760,887342700,,5181789000,0,0,0,,0,,0,0,0,,0,0,,0,8906523.402,13.2,8285848.4,,402668.379214,1541.10642,1228.33306,60061.7999,1404.22542,37422.5517,1177.87778,53190.3101,198.2169,218.0542,1257910.806,13.2,314114.26,,147746.286194,935.363648,725.007708,59552.80144,801.184728,696113.39546,718.29382,62520.018,156.10554,179.0238,0.3866718,4.6836445,10.4529616,74.973904,240.59515,,0.2870198,0.2667977,0.2998362,,0.319197,61.152688,0.1692119,0.1980928,45.4906666666667,44.738,52.028,59.3175,65.731,13715.3376,1335.28126,1296.5,1454.06874,1116.73438,-10224.31908,-152.8,-34.4,-14.8928724,-148.8,4.553661,0,0,0,0,-6236.036,-3314.0926,-372.157686,-573.15248,-415.39588,3583.1108,956.53544,161.600652,8377.6976,238.24856,1.538,1.822,4.2454,5.981,7.177,4.043,76.6132223,9.701673,9.3320033,32.7910545,23.6573371
0,0,0,,0,0,,0,0,0,0,0,0,288810620,887538500,,5184942000,0,0,0,,0,,0,0,0,,0,0,,0,8419505.30752,0,7038891.2,,402668.379214,1541.10642,1228.33306,60061.7999,1404.22542,37422.5517,1177.87778,53190.3101,198.2169,218.0542,1798134.13,0,283631.44,,147746.286194,935.363648,725.007708,59552.80144,801.184728,696113.39546,718.29382,62520.018,156.10554,179.0238,0.3346542,4.6396779,9.8553294,75.832916,223.974284,,0.2870198,0.2667977,0.2998362,,0.319197,61.152688,0.1692119,0.1980928,45.4906666666667,44.738,52.028,59.3175,65.731,13710.7502,1335.28126,1296.5,1454.06874,1116.73438,-261.66952,-152.8,-34.4,-14.8928724,-148.8,4.0012744,0,0,0,0,-8244.3242,-3314.0926,-372.157686,-573.15248,-415.39588,3338.217,956.53544,161.600652,8377.6976,238.24856,1.538,1.822,4.2454,5.981,7.177,4.043,73.7118173,9.701673,9.3320033,32.7910545,23.6573371
0,0,0,,0,0,,0,0,0,0,0,0,288810620,887538500,,5184942000,0,0,0,,0,,0,0,0,,0,0,,0,8419505.30752,0,7038891.2,,402668.379214,1541.10642,1228.33306,50997.80132,1562.12464,37422.5517,1177.87778,53190.3101,198.2169,218.0542,1798134.13,0,283631.44,,147746.286194,935.363648,725.007708,51186.600334,1007.407856,696113.39546,718.29382,62520.018,156.10554,179.0238,0.3346542,4.6396779,9.8553294,75.832916,223.974284,,0.2870198,0.2667977,0.3518744,,0.319197,61.937528,0.1432524,0.0980912,45.4906666666667,44.738,52.028,59.3175,65.731,13710.7502,1335.28126,1296.77812,1454.06874,1115.74608,-261.66952,-152.8,-300.180372,-14.8928724,-16,4.0012744,0,0,0,0,-8244.3242,-3314.0926,-401.9684,-573.15248,-576.89888,3338.217,956.53544,176.987706,8377.6976,1234.9574,1.538,1.822,4.2454,6.038,7.177,4.043,73.7118173,9.701673,10.306268,32.7910545,19.4928491
0,0,0,,0,0,,0,0,0,0,0,0,288810620,887538500,,5184942000,0,0,0,,0,,0,0,0,,0,0,,0,8419505.30752,0,7038891.2,,402668.379214,1541.10642,1228.33306,50997.80132,1562.12464,37422.5517,1177.87778,53190.3101,198.2169,218.0542,1798134.13,0,283631.44,,147746.286194,935.363648,725.007708,51186.600334,1007.407856,696113.39546,718.29382,62520.018,156.10554,179.0238,0.3346542,4.6396779,9.8553294,75.832916,223.974284,,0.2870198,0.2667977,0.3518744,,0.319197,61.937528,0.1432524,0.0980912,45.4906666666667,44.738,52.028,59.3175,65.731,13710.7502,1335.28126,1296.77812,1454.06874,1115.74608,-261.66952,-152.8,-300.180372,-14.8928724,-16,4.0012744,0,0,0,0,-8244.3242,-3314.0926,-401.9684,-573.15248,-576.89888,3338.217,956.53544,176.987706,8377.6976,1234.9574,1.538,1.822,4.2454,6.038,7.177,4.043,73.7118173,9.701673,10.306268,32.7910545,19.4928491
0,0,0,,0,0,,0,0,0,0,0,0,288810620,887538500,,5184942000,0,0,0,,0,,0,0,0,,0,0,,0,8419505.30752,0,7038891.2,,402668.379214,1541.10642,1228.33306,50997.80132,1562.12464,178750.058,342.7037,61908.1597,223.6417,204.3088,1798134.13,0,283631.44,,147746.286194,935.363648,725.007708,51186.600334,1007.407856,1415906.443,375.7128,116295.651,164.44104,159.41231,0.3346542,4.6396779,9.8553294,75.832916,223.974284,,0.2870198,0.2667977,0.3518744,,0.2929184,61.937528,0.1432524,0.0980912,45.5116666666667,43.8975,52.578,59.577,65.731,13710.7502,1335.28126,1296.77812,1452.1094,1115.74608,-261.66952,-152.8,-300.180372,-85.6983,-16,4.0012744,0,0,0,0,-8244.3242,-3314.0926,-401.9684,-668.2042,-576.89888,3338.217,956.53544,176.987706,8746.836,1234.9574,1.538,1.841,4.2454,6.038,7.177,4.062,73.7118173,9.701673,10.306268,35.3535339,19.4928491
0,0,0,,0,0,,0,0,0,0,0,0,288810620,887538500,,5184942000,0,0,0,,0,,0,0,0,,0,0,,0,8419505.30752,0,7038891.2,,303450.235368,1163.97956,1646.2849,50997.80132,1562.12464,178750.058,342.7037,61908.1597,223.6417,204.3088,1798134.13,0,283631.44,,135436.9332,654.521564,982.564296,51186.600334,1007.407856,1415906.443,375.7128,116295.651,164.44104,159.41231,0.3346542,4.6396779,9.8553294,75.832916,223.974284,,0.3017302,0.2894172,0.3518744,,0.2929184,61.937528,0.1432524,0.0980912,45.5116666666667,43.8975,52.578,59.577,65.731,13710.7502,1334.92498,1296.77812,1452.1094,1115.74608,-261.66952,-212.8,-300.180372,-85.6983,-16,4.0012744,0,0,0,0,-8244.3242,-2592.9486,-401.9684,-668.2042,-576.89888,3338.217,1085.95808,176.987706,8746.836,1234.9574,1.5418,1.841,4.177,6.038,7.177,4.062,73.7118173,8.4941158,10.306268,35.3535339,19.4928491
0,0,0,,0,0,,0,0,0,0,0,0,287223820,887758040,,5188912800,0,0,0,,0,,0,0,0,,0,0,,0,10229294.13248,0,7650120.4,,303450.235368,1163.97956,1646.2849,50997.80132,1562.12464,178750.058,342.7037,61908.1597,223.6417,204.3088,1844017.53,0,364766.264,,135436.9332,654.521564,982.564296,51186.600334,1007.407856,1415906.443,375.7128,116295.651,164.44104,159.41231,0.3793982,4.6891166,9.4445984,75.781078,229.56048,,0.3017302,0.2894172,0.3518744,,0.2929184,61.937528,0.1432524,0.0980912,45.5116666666667,43.8975,52.578,59.577,65.731,13725.8836,1334.92498,1296.77812,1452.1094,1115.74608,-498.63766,-212.8,-300.180372,-85.6983,-16,3.9998386,0,0,0,0,-7590.657,-2592.9486,-401.9684,-668.2042,-576.89888,3332.1398,1085.95808,176.987706,8746.836,1234.9574,1.5418,1.841,4.177,6.038,7.177,4.062,74.3897289,8.4941158,10.306268,35.3535339,19.4928491
0,0,0,,0,0,,0,0,0,0,0,0,287223820,887758040,,5188912800,0,0,0,,0,,0,0,0,,0,0,,0,10229294.13248,0,7650120.4,,303450.235368,1163.97956,1646.2849,43491.4836002,1377.1955,178750.058,342.7037,61908.1597,223.6417,204.3088,1844017.53,0,364766.264,,135436.9332,654.521564,982.564296,43794.6968052,803.58302,1415906.443,375.7128,116295.651,164.44104,159.41231,0.3793982,4.6891166,9.4445984,75.781078,229.56048,,0.3017302,0.2894172,0.2773767,,0.2929184,60.02688,0.1652661,0.1550918,45.5116666666667,43.8975,52.578,59.577,65.731,13725.8836,1334.92498,1296.42188,1452.1094,1113.01874,-498.63766,-212.8,-28.114136,-85.6983,-8.8,3.9998386,0,0,0,0,-7590.657,-2592.9486,-374.820002,-668.2042,-480.58314,3332.1398,1085.95808,167.45539,8746.836,438.9521,1.5418,1.841,4.177,6.038,7.177,4.062,74.3897289,8.4941158,9.4256323,35.3535339,22.8267253
0,0,0,,0,0,,0,0,0,0,0,0,287223820,887758040,,5188912800,0,0,0,,0,,0,0,0,,0,0,,0,10229294.13248,0,7650120.4,,303450.235368,1163.97956,1646.2849,43491.4836002,1377.1955,178750.058,342.7037,61908.1597,223.6417,204.3088,1844017.53,0,364766.264,,135436.9332,654.521564,982.564296,43794.6968052,803.58302,1415906.443,375.7128,116295.651,164.44104,159.41231,0.3793982,4.6891166,9.4445984,75.781078,229.56048,,0.3017302,0.2894172,0.2773767,,0.2929184,60.02688,0.1652661,0.1550918,45.5116666666667,43.8975,52.578,59.577,65.731,13725.8836,1334.92498,1296.42188,1452.1094,1113.01874,-498.63766,-212.8,-28.114136,-85.6983,-8.8,3.9998386,0,0,0,0,-7590.657,-2592.9486,-374.820002,-668.2042,-480.58314,3332.1398,1085.95808,167.45539,8746.836,438.9521,1.5418,1.841,4.177,6.038,7.177,4.062,74.3897289,8.4941158,9.4256323,35.3535339,22.8267253
0,0,0,,0,0,,0,0,0,0,0,0,287223820,887758040,,5188912800,0,0,0,,0,,0,0,0,,0,0,,0,10229294.13248,0,7650120.4,,303450.235368,1163.97956,1646.2849,43491.4836002,1377.1955,85314.542554,1432.60008,61908.1597,223.6417,204.3088,1844017.53,0,364766.264,,135436.9332,654.521564,982.564296,43794.6968052,803.58302,553821.7844,842.39998,116295.651,164.44104,159.41231,0.3793982,4.6891166,9.4445984,75.781078,229.56048,,0.3017302,0.2894172,0.2773767,,0.3197485,60.02688,0.1652661,0.1550918,45.5116666666667,43.8975,52.578,59.577,65.731,13725.8836,1334.92498,1296.42188,1455.99376,1113.01874,-498.63766,-212.8,-28.114136,-15.1937468,-8.8,3.9998386,0,0,0,0,-7590.657,-2592.9486,-374.820002,-718.98536,-480.58314,3332.1398,1085.95808,167.45539,4040.3444,438.9521,1.5418,1.841,4.177,6.038,7.177,4.062,74.3897289,8.4941158,9.4256323,33.8886325,22.8267253
0,0,0,,0,0,,0,0,0,0,0,0,287223820,887758040,,5188912800,0,0,0,,0,,0,0,0,,0,0,,0,10229294.13248,0,7650120.4,,383685.139936,1787.4372,1557.17562,43491.4836002,1377.1955,85314.542554,1432.60008,61908.1597,223.6417,204.3088,1844017.53,0,364766.264,,207342.80611,1052.1562,959.255166,43794.6968052,803.58302,553821.7844,842.39998,116295.651,164.44104,159.41231,0.3793982,4.6891166,9.4445984,75.781078,229.56048,,0.2989115,0.3005082,0.2773767,,0.3197485,60.02688,0.1652661,0.1550918,45.5116666666667,43.8975,52.578,59.577,65.731,13725.8836,1331.725,1296.42188,1455.99376,1113.01874,-498.63766,-46.3999988,-28.114136,-15.1937468,-8.8,3.9998386,0,0,0,0,-7590.657,-2551.2314,-374.820002,-718.98536,-480.58314,3332.1398,1139.89732,167.45539,4040.3444,438.9521,1.557,1.841,4.2226,6.038,7.177,4.062,74.3897289,8.0957707,9.4256323,33.8886325,22.8267253
0,0,0,,0,0,,0,0,0,0,0,0,287954520,894532000,,5192975000,0,0,0,,0,,0,0,0,,0,0,,0,7696203.27702,13.2,7340804.6,,383685.139936,1787.4372,1557.17562,43491.4836002,1377.1955,85314.542554,1432.60008,61908.1597,223.6417,204.3088,1307289.186534,13.2,312749.66,,207342.80611,1052.1562,959.255166,43794.6968052,803.58302,553821.7844,842.39998,116295.651,164.44104,159.41231,0.5721787,4.6716043,10.2870412,75.794312,220.08349,,0.2989115,0.3005082,0.2773767,,0.3197485,60.02688,0.1652661,0.1550918,45.5116666666667,43.8975,52.578,59.577,65.731,13719.0076,1331.725,1296.42188,1455.99376,1113.01874,-247.02553,-46.3999988,-28.114136,-15.1937468,-8.8,3.9988542,0,0,0,0,-5085.3798,-2551.2314,-374.820002,-718.98536,-480.58314,3628.4684,1139.89732,167.45539,4040.3444,438.9521,1.557,1.841,4.2226,6.038,7.177,4.062,73.5415854,8.0957707,9.4256323,33.8886325,22.8267253
0,0,0,,0,0,,0,0,0,0,0,0,287954520,894532000,,5192975000,0,0,0,,0,,0,0,0,,0,0,,0,7696203.27702,13.2,7340804.6,,383685.139936,1787.4372,1557.17562,51697.492916,1553.946,85314.542554,1432.60008,61908.1597,223.6417,204.3088,1307289.186534,13.2,312749.66,,207342.80611,1052.1562,959.255166,51874.445992,948.16732,553821.7844,842.39998,116295.651,164.44104,159.41231,0.5721787,4.6716043,10.2870412,75.794312,220.08349,,0.2989115,0.3005082,0.3299603,,0.3197485,58.3734388,0.1488957,0.126466,45.5116666666667,43.8975,52.578,59.577,65.731,13719.0076,1331.725,1297.25624,1455.99376,1114.3328,-247.02553,-46.3999988,-10.905492,-15.1937468,-12,3.9988542,0,0,0,0,-5085.3798,-2551.2314,-388.051586,-718.98536,-436.09448,3628.4684,1139.89732,177.430582,4040.3444,285.68776,1.557,1.841,4.2226,6.0228,7.177,4.062,73.5415854,8.0957707,8.9641029,33.8886325,19.0635929
0,0,0,,0,0,,0,0,0,0,0,0,287954520,894532000,,5192975000,0,0,0,,0,,0,0,0,,0,0,,0,7696203.27702,13.2,7340804.6,,383685.139936,1787.4372,1557.17562,51697.492916,1553.946,85314.542554,1432.60008,61908.1597,223.6417,204.3088,1307289.186534,13.2,312749.66,,207342.80611,1052.1562,959.255166,51874.445992,948.16732,553821.7844,842.39998,116295.651,164.44104,159.41231,0.5721787,4.6716043,10.2870412,75.794312,220.08349,,0.2989115,0.3005082,0.3299603,,0.3197485,58.3734388,0.1488957,0.126466,45.5116666666667,43.8975,52.578,59.577,65.731,13719.0076,1331.725,1297.25624,1455.99376,1114.3328,-247.02553,-46.3999988,-10.905492,-15.1937468,-12,3.9988542,0,0,0,0,-5085.3798,-2551.2314,-388.051586,-718.98536,-436.09448,3628.4684,1139.89732,177.430582,4040.3444,285.68776,1.557,1.841,4.2226,6.0228,7.177,4.062,73.5415854,8.0957707,8.9641029,33.8886325,19.0635929
0,0,0,,0,0,,0,0,0,0,0,0,287954520,894532000,,5192975000,0,0,0,,0,,0,0,0,,0,0,,0,7696203.27702,13.2,7340804.6,,383685.139936,1787.4372,1557.17562,51697.492916,1553.946,69859.223082,1790.33342,59183.9108,196.0896,221.9778,1307289.186534,13.2,312749.66,,207342.80611,1052.1562,959.255166,51874.445992,948.16732,510433.89684,1120.20786,74427.429,155.39169,183.3147,0.5721787,4.6716043,10.2870412,75.794312,220.08349,,0.2989115,0.3005082,0.3299603,,0.380457,58.3734388,0.1488957,0.126466,45.4686666666667,43.913,52.578,59.027,65.731,13719.0076,1331.725,1297.25624,1454.73436,1114.3328,-247.02553,-46.3999988,-10.905492,-38.8331344,-12,3.9988542,0,0,0,0,-5085.3798,-2551.2314,-388.051586,-527.17556,-436.09448,3628.4684,1139.89732,177.430582,4821.4636,285.68776,1.557,1.822,4.2226,6.0228,7.329,4.043,73.5415854,8.0957707,8.9641029,33.7847001,19.0635929
0,0,0,,0,0,,0,0,0,0,0,0,287954520,894532000,,5192975000,0,0,0,,0,,0,0,0,,0,0,,0,7696203.27702,13.2,7340804.6,,202822.86216,1454.8196,1586.26074,51697.492916,1553.946,69859.223082,1790.33342,59183.9108,196.0896,221.9778,1307289.186534,13.2,312749.66,,106771.992471,847.91184,861.945464,51874.445992,948.16732,510433.89684,1120.20786,74427.429,155.39169,183.3147,0.5721787,4.6716043,10.2870412,75.794312,220.08349,,0.3085801,0.3063146,0.3299603,,0.380457,58.3734388,0.1488957,0.126466,45.4686666666667,43.913,52.578,59.027,65.731,13719.0076,1333.49686,1297.25624,1454.73436,1114.3328,-247.02553,-220,-10.905492,-38.8331344,-12,3.9988542,0,0,0,0,-5085.3798,-2011.2208,-388.051586,-527.17556,-436.09448,3628.4684,931.98406,177.430582,4821.4636,285.68776,1.5608,1.822,4.291,6.0228,7.329,4.043,73.5415854,8.9743584,8.9641029,33.7847001,19.0635929
0,0,0,,0,0,,0,0,0,0,0,0,288382980,894698320,,5196733600,0,0,0,,0,,0,0,0,,0,0,,0,7838345.96422,16.8,7412504.4,,202822.86216,1454.8196,1586.26074,51697.492916,1553.946,69859.223082,1790.33342,59183.9108,196.0896,221.9778,1114538.769466,16.8,322039.02,,106771.992471,847.91184,861.945464,51874.445992,948.16732,510433.89684,1120.20786,74427.429,155.39169,183.3147,0.3704102,4.6581467,8.2574812,74.876544,248.051836,,0.3085801,0.3063146,0.3299603,,0.380457,58.3734388,0.1488957,0.126466,45.4686666666667,43.913,52.578,59.027,65.731,13725.3898,1333.49686,1297.25624,1454.73436,1114.3328,-3344.488564,-220,-10.905492,-38.8331344,-12,4.0016226,0,0,0,0,-4325.315,-2011.2208,-388.051586,-527.17556,-436.09448,2772.9724,931.98406,177.430582,4821.4636,285.68776,1.5608,1.822,4.291,6.0228,7.329,4.043,76.2157751,8.9743584,8.9641029,33.7847001,19.0635929
0,0,0,,0,0,,0,0,0,0,0,0,288382980,894698320,,5196733600,0,0,0,,0,,0,0,0,,0,0,,0,7838345.96422,16.8,7412504.4,,202822.86216,1454.8196,1586.26074,49582.19378,1419.40326,69859.223082,1790.33342,59183.9108,196.0896,221.9778,1114538.769466,16.8,322039.02,,106771.992471,847.91184,861.945464,49858.8923164,790.1106,510433.89684,1120.20786,74427.429,155.39169,183.3147,0.3704102,4.6581467,8.2574812,74.876544,248.051836,,0.3085801,0.3063146,0.2908942,,0.380457,59.69091,0.1574456,0.1891232,45.4686666666667,43.913,52.578,59.027,65.731,13725.3898,1333.49686,1295.82812,1454.73436,1115.45468,-3344.488564,-220,-19.2733064,-38.8331344,-145.599998,4.0016226,0,0,0,0,-4325.315,-2011.2208,-389.93291,-527.17556,-449.6743,2772.9724,931.98406,182.44292,4821.4636,299.39002,1.5608,1.822,4.291,6.019,7.329,4.043,76.2157751,8.9743584,9.8144751,33.7847001,22.7072733
