orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,raspberrypi4_disk_reads_monitoring-stack-smart-plug-1,raspberrypi0_disk_reads_6g-sandbox-engine-worker-1,raspberrypi0_disk_reads_monitoring-stack-smart-plug-module-1,raspberrypi0_disk_reads_monitoring-stack-stream-events-1,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi4_memory_ubuntu,raspberrypi4_memory_ubuntu,raspberrypi4_memory_[none],raspberrypi0_memory_[none],raspberrypi0_memory_ubuntu,raspberrypi0_memory_[none],raspberrypi0_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack-smart-plug-1,raspberrypi0_network_sent_6g-sandbox-engine-worker-1,raspberrypi0_network_sent_monitoring-stack-smart-plug-module-1,raspberrypi0_network_sent_monitoring-stack-stream-events-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack-smart-plug-1,raspberrypi0_network_received_6g-sandbox-engine-worker-1,raspberrypi0_network_received_monitoring-stack-smart-plug-module-1,raspberrypi0_network_received_monitoring-stack-stream-events-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi4_cpu_monitoring-stack-smart-plug-1,raspberrypi0_cpu_monitoring-stack-stream-events-1,orin_temp,raspberrypi4_temp,raspberrypi0_temp,orin_memory,raspberrypi4_memory,raspberrypi0_memory,orin_disk_writes,raspberrypi4_disk_writes,raspberrypi0_disk_writes,orin_disk_reads,raspberrypi4_disk_reads,raspberrypi0_disk_reads,orin_network_sent,raspberrypi4_network_sent,raspberrypi0_network_sent,orin_network_received,raspberrypi4_network_received,raspberrypi0_network_received,raspberrypi0_power_module,orin_power,raspberrypi4_power,raspberrypi0_power,orin_cpu,raspberrypi4_cpu,raspberrypi0_cpu
0,0,0,0,0,0,0,0,0,265279900,78389250,1187714680,7120306000,3187429000,0,0,0,0,0,0,0,914544.389591,13.2,1455.35628,7281899,814069.86,77307.0474708,1492.68946,65549.19293,204.9646,204.2482,615321.041414,13.2,855.75108,443498.5,350299.2,76595.2210566,860.974472,61635.30221,150.2528,167.02351,0.323582,5.3150461,25.5369052,96.0075,0.3257255,276.312756,28.4436908,0.3104288,0.0432962,44.4113333333333,51.753,60.861,8108.7258,1199.95938,1120.2414,-674.28988,-214.3999898,-25.6,3.9998684,0,0,-51.685042,-230.4628142,-253.3342414,1489.80136,12.3542674,12.8304154,1.613,13.7318,5.7834,3.55,46.8014904,7.7652857,8.879895
0,0,0,0,0,0,0,0,0,265279900,78389250,1187714680,7120306000,3187429000,0,0,0,0,0,0,0,914544.389591,13.2,1455.35628,7281899,814069.86,77307.0474708,1492.68946,65549.19293,204.9646,204.2482,615321.041414,13.2,855.75108,443498.5,350299.2,76595.2210566,860.974472,61635.30221,150.2528,167.02351,0.323582,5.3150461,25.5369052,96.0075,0.3257255,276.312756,28.4436908,0.3104288,0.0432962,44.4113333333333,51.753,60.861,8108.7258,1199.95938,1120.2414,-674.28988,-214.3999898,-25.6,3.9998684,0,0,-51.685042,-230.4628142,-253.3342414,1489.80136,12.3542674,12.8304154,1.613,13.7318,5.7834,3.55,46.8014904,7.7652857,8.879895
0,0,0,0,0,0,0,0,0,265279900,78389250,1187714680,7120306000,3187429000,0,0,0,0,0,0,0,914544.389591,13.2,1455.35628,7281899,814069.86,77307.0474708,1492.68946,65549.19293,204.9646,204.2482,615321.041414,13.2,855.75108,443498.5,350299.2,76595.2210566,860.974472,61635.30221,150.2528,167.02351,0.323582,5.3150461,25.5369052,96.0075,0.3257255,276.312756,28.4436908,0.3104288,0.0432962,44.4113333333333,51.753,60.861,8108.7258,1199.95938,1120.2414,-674.28988,-214.3999898,-25.6,3.9998684,0,0,-51.685042,-230.4628142,-253.3342414,1489.80136,12.3542674,12.8304154,1.613,13.7318,5.7834,3.55,46.8014904,7.7652857,8.879895
0,0,0,0,0,0,0,0,0,265279900,78389250,1187714680,7120306000,3187429000,0,0,0,0,0,0,0,914544.389591,13.2,1455.35628,7281899,814069.86,77307.0474708,1492.68946,65549.19293,204.9646,204.2482,615321.041414,13.2,855.75108,443498.5,350299.2,76595.2210566,860.974472,61635.30221,150.2528,167.02351,0.323582,5.3150461,25.5369052,96.0075,0.3257255,276.312756,28.4436908,0.3104288,0.0432962,44.4113333333333,51.753,60.861,8108.7258,1199.95938,1120.2414,-674.28988,-214.3999898,-25.6,3.9998684,0,0,-51.685042,-230.4628142,-253.3342414,1489.80136,12.3542674,12.8304154,1.613,13.7318,5.7834,3.55,46.8014904,7.7652857,8.879895
0,0,0,0,0,0,0,0,0,260423720,78389250,1187885900,7120306000,3187429000,0,0,0,0,0,0,0,717917.7972244,8.4,1555.19908,7281899,782265,77307.0474708,1492.68946,65549.19293,204.9646,204.2482,420853.6986996,8.3999996,966.76142,443498.5,336625.2,76595.2210566,860.974472,61635.30221,150.2528,167.02351,0.3094185,5.3137697,26.3853772,96.686258,0.3651532,276.312756,29.4649094,0.3104288,0.0432962,44.4113333333333,51.753,60.861,8104.993,1199.95938,1120.2414,-559.22428,-214.3999898,-25.6,4.0001674,0,0,-55.37072,-230.4628142,-253.3342414,1501.72854,12.3542674,12.8304154,1.613,13.975,5.7834,3.55,46.8776679,7.7652857,8.879895
0,0,0,0,0,0,0,0,0,260423720,78389250,1187885900,7120306000,3187429000,0,0,0,0,0,0,0,717917.7972244,8.4,1555.19908,7281899,782265,77562.705605,1297.0557,65549.19293,204.9646,204.2482,420853.6986996,8.3999996,966.76142,443498.5,336625.2,76541.2060452,789.237434,61635.30221,150.2528,167.02351,0.3094185,5.3137697,26.3853772,96.686258,0.3651532,276.312756,29.4649094,0.3099701,0.259576,44.4113333333333,51.753,60.861,8104.993,1199.09062,1115.42422,-559.22428,-19.1999998,-89.600005,4.0001674,0,0,-55.37072,-229.3100162,-258.983394,1501.72854,11.0186622,21.7678568,1.613,13.975,5.715,3.55,46.8776679,7.3746285,12.2643355
0,0,0,0,0,0,0,0,0,260423720,78389250,1187885900,7120306000,3187429000,0,0,0,0,0,0,0,717917.7972244,8.4,1555.19908,7281899,782265,77562.705605,1297.0557,65549.19293,204.9646,204.2482,420853.6986996,8.3999996,966.76142,443498.5,336625.2,76541.2060452,789.237434,61635.30221,150.2528,167.02351,0.3094185,5.3137697,26.3853772,96.686258,0.3651532,276.312756,29.4649094,0.3099701,0.259576,44.4113333333333,51.753,60.861,8104.993,1199.09062,1115.42422,-559.22428,-19.1999998,-89.600005,4.0001674,0,0,-55.37072,-229.3100162,-258.983394,1501.72854,11.0186622,21.7678568,1.613,13.975,5.715,3.55,46.8776679,7.3746285,12.2643355
0,0,0,0,0,0,0,0,0,260423720,78389250,1187885900,7120306000,3187429000,0,0,0,0,0,0,0,717917.7972244,8.4,1555.19908,7281899,782265,77562.705605,1297.0557,65549.19293,204.9646,204.2482,420853.6986996,8.3999996,966.76142,443498.5,336625.2,76541.2060452,789.237434,61635.30221,150.2528,167.02351,0.3094185,5.3137697,26.3853772,96.686258,0.3651532,276.312756,29.4649094,0.3099701,0.259576,44.4113333333333,51.753,60.861,8104.993,1199.09062,1115.42422,-559.22428,-19.1999998,-89.600005,4.0001674,0,0,-55.37072,-229.3100162,-258.983394,1501.72854,11.0186622,21.7678568,1.613,13.975,5.715,3.55,46.8776679,7.3746285,12.2643355
0,0,0,0,0,0,0,0,0,260423720,78389250,1187885900,7120306000,3187429000,0,0,0,0,0,0,0,717917.7972244,8.4,1555.19908,7281899,782265,77562.705605,1297.0557,65944.33721,201.2671,209.2479,420853.6986996,8.3999996,966.76142,443498.5,336625.2,76541.2060452,789.237434,62001.55375,146.49592,176.4404,0.3094185,5.3137697,26.3853772,96.686258,0.3651532,276.312756,29.4649094,0.3099701,0.259576,44.367,50.928,60.374,8104.993,1199.09062,1115.42422,-559.22428,-19.1999998,-89.600005,4.0001674,0,0,-55.37072,-229.3100162,-258.983394,1501.72854,11.0186622,21.7678568,1.632,13.975,5.715,3.36,46.8776679,7.3746285,12.2643355
0,0,0,0,0,0,0,0,0,260546580,78389250,1188072660,7120306000,3187429000,0,0,0,0,0,0,0,874164.610053,52.799998,1605.49464,7281899,751375.76,77562.705605,1297.0557,65944.33721,201.2671,209.2479,621961.6527,52.8,937.38172,443498.5,323289.68,76541.2060452,789.237434,62001.55375,146.49592,176.4404,0.3233668,5.2857523,25.4417858,96.519192,0.3178358,276.312756,28.7421776,0.3099701,0.259576,44.367,50.928,60.374,8107.0382,1199.09062,1115.42422,-601.20372,-19.1999998,-89.600005,3.9999596,0,0,-54.992578,-229.3100162,-258.983394,1502.71218,11.0186622,21.7678568,1.632,13.8572,5.715,3.36,46.7088467,7.3746285,12.2643355
0,0,0,0,0,0,0,0,0,260546580,78389250,1188072660,7120306000,3187429000,0,0,0,0,0,0,0,874164.610053,52.799998,1605.49464,7281899,751375.76,78371.3764274,1429.80008,65944.33721,201.2671,209.2479,621961.6527,52.8,937.38172,443498.5,323289.68,77611.96841,801.399996,62001.55375,146.49592,176.4404,0.3233668,5.2857523,25.4417858,96.519192,0.3178358,276.312756,28.7421776,0.313877,0.0506719,44.367,50.928,60.374,8107.0382,1202.42816,1115.61406,-601.20372,-204.000016,-134.4,3.9999596,0,0,-54.992578,-240.2228034,-254.0089406,1502.71218,12.4880016,14.3952126,1.632,13.8572,5.7264,3.36,46.7088467,7.8292634,9.1297721
0,0,0,0,0,0,0,0,0,260546580,78389250,1188072660,7120306000,3187429000,0,0,0,0,0,0,0,874164.610053,52.799998,1605.49464,7281899,751375.76,78371.3764274,1429.80008,65944.33721,201.2671,209.2479,621961.6527,52.8,937.38172,443498.5,323289.68,77611.96841,801.399996,62001.55375,146.49592,176.4404,0.3233668,5.2857523,25.4417858,96.519192,0.3178358,276.312756,28.7421776,0.313877,0.0506719,44.367,50.928,60.374,8107.0382,1202.42816,1115.61406,-601.20372,-204.000016,-134.4,3.9999596,0,0,-54.992578,-240.2228034,-254.0089406,1502.71218,12.4880016,14.3952126,1.632,13.8572,5.7264,3.36,46.7088467,7.8292634,9.1297721
0,0,0,0,0,0,0,0,0,260546580,78389250,1188072660,7120306000,3187429000,0,0,0,0,0,0,0,874164.610053,52.799998,1605.49464,7281899,751375.76,78371.3764274,1429.80008,65944.33721,201.2671,209.2479,621961.6527,52.8,937.38172,443498.5,323289.68,77611.96841,801.399996,62001.55375,146.49592,176.4404,0.3233668,5.2857523,25.4417858,96.519192,0.3178358,276.312756,28.7421776,0.313877,0.0506719,44.367,50.928,60.374,8107.0382,1202.42816,1115.61406,-601.20372,-204.000016,-134.4,3.9999596,0,0,-54.992578,-240.2228034,-254.0089406,1502.71218,12.4880016,14.3952126,1.632,13.8572,5.7264,3.36,46.7088467,7.8292634,9.1297721
0,0,0,0,0,0,0,0,0,260546580,78389250,1188072660,7120306000,3187429000,0,0,0,0,0,0,0,874164.610053,52.799998,1605.49464,7281899,751375.76,78371.3764274,1429.80008,65944.33721,201.2671,209.2479,621961.6527,52.8,937.38172,443498.5,323289.68,77611.96841,801.399996,62001.55375,146.49592,176.4404,0.3233668,5.2857523,25.4417858,96.519192,0.3178358,276.312756,28.7421776,0.313877,0.0506719,44.367,50.928,60.374,8107.0382,1202.42816,1115.61406,-601.20372,-204.000016,-134.4,3.9999596,0,0,-54.992578,-240.2228034,-254.0089406,1502.71218,12.4880016,14.3952126,1.632,13.8572,5.7264,3.36,46.7088467,7.8292634,9.1297721
0,0,0,0,0,0,0,0,0,265548600,78389250,1188328220,7120306000,3187429000,0,0,0,0,0,0,0,836782.435105,13.2,1442.71578,7281899,893121.26,78371.3764274,1429.80008,65944.33721,201.2671,209.2479,552936.09824,13.2,943.27664,443498.5,384314.14,77611.96841,801.399996,62001.55375,146.49592,176.4404,0.439559,5.2509424,25.6648522,95.559754,0.3685682,276.312756,28.994411,0.313877,0.0506719,44.367,50.928,60.374,8112.8748,1202.42816,1115.61406,-610.77722,-204.000016,-134.4,3.9999534,0,0,-54.270112,-240.2228034,-254.0089406,1519.7584,12.4880016,14.3952126,1.632,13.386,5.7264,3.36,46.7310246,7.8292634,9.1297721
0,0,0,0,0,0,0,0,0,265548600,78389250,1188328220,7120306000,3187429000,0,0,0,0,0,0,0,836782.435105,13.2,1442.71578,7281899,893121.26,77840.7340558,1749.66242,65944.33721,201.2671,209.2479,552936.09824,13.2,943.27664,443498.5,384314.14,76762.3972492,1100.6683,62001.55375,146.49592,176.4404,0.439559,5.2509424,25.6648522,95.559754,0.3685682,276.312756,28.994411,0.299912,0.238405,44.367,50.928,60.374,8112.8748,1202.40938,1115.925,-610.77722,-20.8000004,-15.2,3.9999534,0,0,-54.270112,-230.9912816,-254.5251858,1519.7584,12.0187218,18.1028644,1.632,13.386,5.772,3.36,46.7310246,7.2782189,11.3507603
0,0,0,0,0,0,0,0,0,265548600,78389250,1188328220,7120306000,3187429000,0,0,0,0,0,0,0,836782.435105,13.2,1442.71578,7281899,893121.26,77840.7340558,1749.66242,65944.33721,201.2671,209.2479,552936.09824,13.2,943.27664,443498.5,384314.14,76762.3972492,1100.6683,62001.55375,146.49592,176.4404,0.439559,5.2509424,25.6648522,95.559754,0.3685682,276.312756,28.994411,0.299912,0.238405,44.367,50.928,60.374,8112.8748,1202.40938,1115.925,-610.77722,-20.8000004,-15.2,3.9999534,0,0,-54.270112,-230.9912816,-254.5251858,1519.7584,12.0187218,18.1028644,1.632,13.386,5.772,3.36,46.7310246,7.2782189,11.3507603
0,0,0,0,0,0,0,0,0,265548600,78389250,1188328220,7120306000,3187429000,0,0,0,0,0,0,0,836782.435105,13.2,1442.71578,7281899,893121.26,77840.7340558,1749.66242,65944.33721,201.2671,209.2479,552936.09824,13.2,943.27664,443498.5,384314.14,76762.3972492,1100.6683,62001.55375,146.49592,176.4404,0.439559,5.2509424,25.6648522,95.559754,0.3685682,276.312756,28.994411,0.299912,0.238405,44.367,50.928,60.374,8112.8748,1202.40938,1115.925,-610.77722,-20.8000004,-15.2,3.9999534,0,0,-54.270112,-230.9912816,-254.5251858,1519.7584,12.0187218,18.1028644,1.632,13.386,5.772,3.36,46.7310246,7.2782189,11.3507603
0,0,0,0,0,0,0,0,0,265548600,78389250,1188328220,7120306000,3187429000,0,0,0,0,0,0,0,836782.435105,13.2,1442.71578,7281899,893121.26,77840.7340558,1749.66242,65949.36251,184.8983,193.6534,552936.09824,13.2,943.27664,443498.5,384314.14,76762.3972492,1100.6683,62033.10175,134.48458,152.18116,0.439559,5.2509424,25.6648522,95.559754,0.3685682,276.312756,28.994411,0.299912,0.238405,44.4333333333333,51.753,60.374,8112.8748,1202.40938,1115.925,-610.77722,-20.8000004,-15.2,3.9999534,0,0,-54.270112,-230.9912816,-254.5251858,1519.7584,12.0187218,18.1028644,1.632,13.386,5.772,3.303,46.7310246,7.2782189,11.3507603
0,0,0,0,0,0,0,0,0,261615600,78392322.5,1188475900,7120306000,3189008500,0,0,0,0,0,0,0,813482.6686853,0,1661.8313,7281899,697159.775,77840.7340558,1749.66242,65949.36251,184.8983,193.6534,418710.558851,0,961.2489,443498.5,299987.675,76762.3972492,1100.6683,62033.10175,134.48458,152.18116,0.6593741,6.3071858,26.32677,94.5763775,0.311071,276.312756,29.670823,0.299912,0.238405,44.4333333333333,51.753,60.374,8110.59375,1202.40938,1115.925,-627.81905,-20.8000004,-15.2,4.0000945,0,0,-60.63356,-230.9912816,-254.5251858,1628.972175,12.0187218,18.1028644,1.632,13.3955,5.772,3.303,47.1125347,7.2782189,11.3507603
0,0,0,0,0,0,0,0,0,261615600,78392322.5,1188475900,7120306000,3189008500,0,0,0,0,0,0,0,813482.6686853,0,1661.8313,7281899,697159.775,82035.4258694,1216.13756,65949.36251,184.8983,193.6534,418710.558851,0,961.2489,443498.5,299987.675,81325.354058,675.531716,62033.10175,134.48458,152.18116,0.6593741,6.3071858,26.32677,94.5763775,0.311071,276.312756,29.670823,0.3148165,0.0427141,44.4333333333333,51.753,60.374,8110.59375,1201.35,1117.64766,-627.81905,-30.4,-28.8,4.0000945,0,0,-60.63356,-230.4998924,-255.8651278,1628.972175,13.1709864,15.2125432,1.632,13.3955,5.7796,3.303,47.1125347,7.7626478,9.6227408
0,0,0,0,0,0,0,0,0,261615600,78392322.5,1188475900,7120306000,3189008500,0,0,0,0,0,0,0,813482.6686853,0,1661.8313,7281899,697159.775,82035.4258694,1216.13756,65949.36251,184.8983,193.6534,418710.558851,0,961.2489,443498.5,299987.675,81325.354058,675.531716,62033.10175,134.48458,152.18116,0.6593741,6.3071858,26.32677,94.5763775,0.311071,276.312756,29.670823,0.3148165,0.0427141,44.4333333333333,51.753,60.374,8110.59375,1201.35,1117.64766,-627.81905,-30.4,-28.8,4.0000945,0,0,-60.63356,-230.4998924,-255.8651278,1628.972175,13.1709864,15.2125432,1.632,13.3955,5.7796,3.303,47.1125347,7.7626478,9.6227408
0,0,0,0,0,0,0,0,0,261615600,78392322.5,1188475900,7120306000,3189008500,0,0,0,0,0,0,0,813482.6686853,0,1661.8313,7281899,697159.775,82035.4258694,1216.13756,65949.36251,184.8983,193.6534,418710.558851,0,961.2489,443498.5,299987.675,81325.354058,675.531716,62033.10175,134.48458,152.18116,0.6593741,6.3071858,26.32677,94.5763775,0.311071,276.312756,29.670823,0.3148165,0.0427141,44.4333333333333,51.753,60.374,8110.59375,1201.35,1117.64766,-627.81905,-30.4,-28.8,4.0000945,0,0,-60.63356,-230.4998924,-255.8651278,1628.972175,13.1709864,15.2125432,1.632,13.3955,5.7796,3.303,47.1125347,7.7626478,9.6227408
0,0,0,0,0,0,0,0,0,261615600,78392322.5,1188475900,7120306000,3189008500,0,0,0,0,0,0,0,813482.6686853,0,1661.8313,7281899,697159.775,82035.4258694,1216.13756,65949.36251,184.8983,193.6534,418710.558851,0,961.2489,443498.5,299987.675,81325.354058,675.531716,62033.10175,134.48458,152.18116,0.6593741,6.3071858,26.32677,94.5763775,0.311071,276.312756,29.670823,0.3148165,0.0427141,44.4333333333333,51.753,60.374,8110.59375,1201.35,1117.64766,-627.81905,-30.4,-28.8,4.0000945,0,0,-60.63356,-230.4998924,-255.8651278,1628.972175,13.1709864,15.2125432,1.632,13.3955,5.7796,3.303,47.1125347,7.7626478,9.6227408
0,0,0,0,0,0,0,0,0,265945100,78390068,1188663260,7120306000,3189535000,0,0,0,0,0,0,0,923152.071785,0,1444.77676,7281899,787908.72,82035.4258694,1216.13756,65949.36251,184.8983,193.6534,678620.585372,0,916.79434,443498.5,339038.32,81325.354058,675.531716,62033.10175,134.48458,152.18116,0.3607176,5.2437589,26.8834462,95.810414,0.3839591,276.312756,30.060379,0.3148165,0.0427141,44.4333333333333,51.753,60.374,8120.5044,1201.35,1117.64766,-591.2393,-30.4,-28.8,3.9999834,0,0,-53.958574,-230.4998924,-255.8651278,1474.7243,13.1709864,15.2125432,1.632,13.424,5.7796,3.303,47.1412458,7.7626478,9.6227408
0,0,0,0,0,0,0,0,0,265945100,78390068,1188663260,7120306000,3189535000,0,0,0,0,0,0,0,923152.071785,0,1444.77676,7281899,787908.72,73314.0995804,1769.58758,65949.36251,184.8983,193.6534,678620.585372,0,916.79434,443498.5,339038.32,72214.4215294,1109.672504,62033.10175,134.48458,152.18116,0.3607176,5.2437589,26.8834462,95.810414,0.3839591,,30.060379,0.2926653,0.2590255,44.4333333333333,51.753,60.374,8120.5044,1198.79686,1123.71174,-591.2393,-13.6,-56,3.9999834,0,0,-53.958574,-232.8000134,-257.658119,1474.7243,13.543678,18.7234474,1.632,13.424,5.81,3.303,47.1412458,7.8373572,13.1574323
0,0,0,0,0,0,0,0,0,265945100,78390068,1188663260,7120306000,3189535000,0,0,0,0,0,0,0,923152.071785,0,1444.77676,7281899,787908.72,73314.0995804,1769.58758,65949.36251,184.8983,193.6534,678620.585372,0,916.79434,443498.5,339038.32,72214.4215294,1109.672504,62033.10175,134.48458,152.18116,0.3607176,5.2437589,26.8834462,95.810414,0.3839591,,30.060379,0.2926653,0.2590255,44.4333333333333,51.753,60.374,8120.5044,1198.79686,1123.71174,-591.2393,-13.6,-56,3.9999834,0,0,-53.958574,-232.8000134,-257.658119,1474.7243,13.543678,18.7234474,1.632,13.424,5.81,3.303,47.1412458,7.8373572,13.1574323
0,0,0,0,0,0,0,0,0,265945100,78390068,1188663260,7120306000,3189535000,0,0,0,0,0,0,0,923152.071785,0,1444.77676,7281899,787908.72,73314.0995804,1769.58758,65949.36251,184.8983,193.6534,678620.585372,0,916.79434,443498.5,339038.32,72214.4215294,1109.672504,62033.10175,134.48458,152.18116,0.3607176,5.2437589,26.8834462,95.810414,0.3839591,,30.060379,0.2926653,0.2590255,44.4333333333333,51.753,60.374,8120.5044,1198.79686,1123.71174,-591.2393,-13.6,-56,3.9999834,0,0,-53.958574,-232.8000134,-257.658119,1474.7243,13.543678,18.7234474,1.632,13.424,5.81,3.303,47.1412458,7.8373572,13.1574323
0,0,0,0,0,0,0,0,0,265945100,78390068,1188663260,7120306000,3189535000,0,0,0,0,0,0,0,923152.071785,0,1444.77676,7281899,787908.72,73314.0995804,1769.58758,65898.81883,201.1473,196.8371,678620.585372,0,916.79434,443498.5,339038.32,72214.4215294,1109.672504,61970.98149,142.12905,155.3049,0.3607176,5.2437589,26.8834462,95.810414,0.3839591,,30.060379,0.2926653,0.2590255,44.4543333333333,51.203,60.861,8120.5044,1198.79686,1123.71174,-591.2393,-13.6,-56,3.9999834,0,0,-53.958574,-232.8000134,-257.658119,1474.7243,13.543678,18.7234474,1.576,13.424,5.81,3.531,47.1412458,7.8373572,13.1574323
0,0,0,0,0,0,0,0,0,259922320,78389250,1188834520,7120306000,3189535000,0,0,0,0,0,0,0,735632.834105,13.2,1552.71348,7281899,918247.94,73314.0995804,1769.58758,65898.81883,201.1473,196.8371,425327.8527,13.2,927.65556,443498.5,395147.08,72214.4215294,1109.672504,61970.98149,142.12905,155.3049,0.3126561,5.1966047,28.210758,95.774088,0.3217837,,31.8012718,0.2926653,0.2590255,44.4543333333333,51.203,60.861,8124.596,1198.79686,1123.71174,-638.84656,-13.6,-56,4.0000016,0,0,-55.156906,-232.8000134,-257.658119,1450.456,13.543678,18.7234474,1.576,13.424,5.81,3.531,47.2316268,7.8373572,13.1574323
0,0,0,,0,0,0,0,0,259922320,78389250,1188834520,,3189535000,0,0,0,0,0,0,0,735632.834105,13.2,1552.71348,,918247.94,82450.6905694,1410.79524,65898.81883,201.1473,196.8371,425327.8527,13.2,927.65556,,395147.08,81564.1221172,825.251234,61970.98149,142.12905,155.3049,0.3126561,5.1966047,28.210758,95.774088,0.3217837,,31.8012718,0.3035886,0.0400971,44.4543333333333,51.203,60.861,8124.596,1197.99062,1124.6422,-638.84656,-38.4,-27.2,4.0000016,0,0,-55.156906,-233.0212372,-253.7215728,1450.456,12.3640744,13.5756836,1.576,13.424,5.8024,3.531,47.2316268,7.1057801,8.8043486
0,0,0,,0,0,0,0,0,259922320,78389250,1188834520,,3189535000,0,0,0,0,0,0,0,735632.834105,13.2,1552.71348,,918247.94,82450.6905694,1410.79524,65898.81883,201.1473,196.8371,425327.8527,13.2,927.65556,,395147.08,81564.1221172,825.251234,61970.98149,142.12905,155.3049,0.3126561,5.1966047,28.210758,95.774088,0.3217837,,31.8012718,0.3035886,0.0400971,44.4543333333333,51.203,60.861,8124.596,1197.99062,1124.6422,-638.84656,-38.4,-27.2,4.0000016,0,0,-55.156906,-233.0212372,-253.7215728,1450.456,12.3640744,13.5756836,1.576,13.424,5.8024,3.531,47.2316268,7.1057801,8.8043486
0,0,0,,0,0,0,0,0,259922320,78389250,1188834520,,3189535000,0,0,0,0,0,0,0,735632.834105,13.2,1552.71348,,918247.94,82450.6905694,1410.79524,65898.81883,201.1473,196.8371,425327.8527,13.2,927.65556,,395147.08,81564.1221172,825.251234,61970.98149,142.12905,155.3049,0.3126561,5.1966047,28.210758,95.774088,0.3217837,,31.8012718,0.3035886,0.0400971,44.4543333333333,51.203,60.861,8124.596,1197.99062,1124.6422,-638.84656,-38.4,-27.2,4.0000016,0,0,-55.156906,-233.0212372,-253.7215728,1450.456,12.3640744,13.5756836,1.576,13.424,5.8024,3.531,47.2316268,7.1057801,8.8043486
0,0,0,,0,0,0,0,0,259922320,78389250,1188834520,,3189535000,0,0,0,0,0,0,0,735632.834105,13.2,1552.71348,,918247.94,82450.6905694,1410.79524,65898.81883,201.1473,196.8371,425327.8527,13.2,927.65556,,395147.08,81564.1221172,825.251234,61970.98149,142.12905,155.3049,0.3126561,5.1966047,28.210758,95.774088,0.3217837,,31.8012718,0.3035886,0.0400971,44.4543333333333,51.203,60.861,8124.596,1197.99062,1124.6422,-638.84656,-38.4,-27.2,4.0000016,0,0,-55.156906,-233.0212372,-253.7215728,1450.456,12.3640744,13.5756836,1.576,13.424,5.8024,3.531,47.2316268,7.1057801,8.8043486
0,0,0,,0,0,0,0,0,265255320,78389250,1189031920,,3189535000,0,0,0,0,0,0,0,852458.3372646,8.3999992,1555.79566,,756326.98,82450.6905694,1410.79524,65898.81883,201.1473,196.8371,560380.0147004,8.4000008,975.35472,,325449.8,81564.1221172,825.251234,61970.98149,142.12905,155.3049,0.3173308,5.254617,26.506727,96.231916,0.3509506,,29.5661868,0.3035886,0.0400971,44.4543333333333,51.203,60.861,8132.0328,1197.99062,1124.6422,-567.53198,-38.4,-27.2,4.00005,0,0,-56.287044,-233.0212372,-253.7215728,1541.5603,12.3640744,13.5756836,1.576,13.652,5.8024,3.531,46.7185127,7.1057801,8.8043486
0,0,0,,0,0,0,0,0,265255320,78389250,1189031920,,3189535000,0,0,0,0,0,0,0,852458.3372646,8.3999992,1555.79566,,756326.98,72833.303389,1351.2171,65898.81883,201.1473,196.8371,560380.0147004,8.4000008,975.35472,,325449.8,71885.920447,835.87618,61970.98149,142.12905,155.3049,0.3173308,5.254617,26.506727,96.231916,0.3509506,,29.5661868,0.299468,0.2536317,44.4543333333333,51.203,60.861,8132.0328,1201.7344,1121.78438,-567.53198,-363.2,-44.8,4.00005,0,0,-56.287044,-229.8004464,-260.8688486,1541.5603,12.020497,22.6387576,1.576,13.652,5.772,3.531,46.7185127,7.373893,11.8754834
