orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,xavier_disk_reads_6g-sandbox-engine-worker-1,xavier_disk_reads_monitoring-stack-smart-plug-1,raspberrypi0_disk_reads_6g-sandbox-engine-worker-1,orin_memory_[none],orin_memory_[none],orin_memory_monitoring-stack-smart-plug-1,orin_memory_powerstorm_marketing-campaign_0_client,xavier_memory_[none],xavier_memory_ubuntu,xavier_memory_ubuntu,xavier_memory_ubuntu,raspberrypi0_memory_ubuntu,raspberrypi0_memory_ubuntu,raspberrypi0_memory_[none],orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,xavier_network_sent_6g-sandbox-engine-worker-1,xavier_network_sent_monitoring-stack-smart-plug-1,raspberrypi0_network_sent_6g-sandbox-engine-worker-1,raspberrypi0_network_sent_monitoring-stack-stream-events-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,xavier_network_received_6g-sandbox-engine-worker-1,xavier_network_received_monitoring-stack-smart-plug-1,raspberrypi0_network_received_6g-sandbox-engine-worker-1,raspberrypi0_network_received_monitoring-stack-stream-events-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,xavier_cpu_6g-sandbox-engine-worker-1,xavier_cpu_monitoring-stack-smart-plug-1,raspberrypi0_cpu_monitoring-stack-stream-events-1,orin_temp,xavier_temp,raspberrypi0_temp,orin_memory,xavier_memory,raspberrypi0_memory,orin_disk_writes,xavier_disk_writes,raspberrypi0_disk_writes,orin_disk_reads,xavier_disk_reads,raspberrypi0_disk_reads,orin_network_sent,xavier_network_sent,raspberrypi0_network_sent,orin_network_received,xavier_network_received,raspberrypi0_network_received,orin_power,xavier_power,raspberrypi0_power,orin_cpu,xavier_cpu,raspberrypi0_cpu
0,0,0,0,0,,103279002,251867960,32346110,3183293400,32690180,489796420,,,0,,0,1099949.629,0,1600.7742,808895.98,164120.04988,1744.2368,36857.905,212.033,761725.25,0,862.51302,348070.4,162181.79766,1061.52064,35531.183,163.27852,27.280287,98.500154,0.3003779,31.0762714,,1.5331851,0.0452868,41.298,41.65,63.296,6445.5172,1396.59844,1029.06328,-739.81126,-9.5999998,-28.8,254.9749004,0,0,-380.44803,-528.0161796,-227.2393342,1201.41214,24.7421938,15.3169962,12.247,4.9214,3.493,44.3074726,27.4099266,7.1939491
0,0,0,0,0,,103279002,251867960,32346110,3183293400,32690180,489796420,,,0,,0,1099949.629,0,1600.7742,808895.98,164120.04988,1744.2368,36857.905,212.033,761725.25,0,862.51302,348070.4,162181.79766,1061.52064,35531.183,163.27852,27.280287,98.500154,0.3003779,31.0762714,,1.5331851,0.2815323,41.298,41.65,63.296,6445.5172,1396.59844,1030.57032,-739.81126,-9.5999998,-110.81084,254.9749004,0,0,-380.44803,-528.0161796,-233.0053736,1201.41214,24.7421938,21.7231144,12.247,4.9214,3.493,44.3074726,27.4099266,12.7174475
0,0,0,0,0,,103279002,251867960,32346110,3183293400,32690180,489796420,,,0,,0,1099949.629,0,1600.7742,808895.98,164120.04988,1744.2368,36857.905,212.033,761725.25,0,862.51302,348070.4,162181.79766,1061.52064,35531.183,163.27852,27.280287,98.500154,0.3003779,31.0762714,,1.5331851,0.2815323,41.298,41.65,63.296,6445.5172,1396.59844,1030.57032,-739.81126,-9.5999998,-110.81084,254.9749004,0,0,-380.44803,-528.0161796,-233.0053736,1201.41214,24.7421938,21.7231144,12.247,4.9214,3.493,44.3074726,27.4099266,12.7174475
0,0,0,0,0,,103279002,251867960,32346110,3183293400,32690180,489796420,,,0,,0,1099949.629,0,1600.7742,808895.98,164120.04988,1744.2368,36857.905,212.033,761725.25,0,862.51302,348070.4,162181.79766,1061.52064,35531.183,163.27852,27.280287,98.500154,0.3003779,31.0762714,,1.5331851,0.2815323,41.298,41.65,63.296,6445.5172,1396.59844,1030.57032,-739.81126,-9.5999998,-110.81084,254.9749004,0,0,-380.44803,-528.0161796,-233.0053736,1201.41214,24.7421938,21.7231144,12.247,4.9214,3.493,44.3074726,27.4099266,12.7174475
0,0,0,0,0,,100511742,251994920,32346110,3184550000,32690180,489815280,,,0,,0,1116241.974,0,1385.79306,847793.66,118653.47108,1414.65108,36857.905,212.033,696944.59774,0,795.54882,364753.6,117726.78332,799.92786,35531.183,163.27852,25.4174584,96.81694,0.3494527,29.1086526,,0.8670868,0.2815323,41.298,41.65,63.296,6449.2312,1396.78204,1030.57032,-603.53644,-8.8000002,-110.81084,241.82508,0,0,-380.135884,-526.3355876,-233.0053736,1204.91488,22.8506582,21.7231144,12.1786,4.671,3.493,45.3251316,27.2930773,12.7174475
0,0,0,0,0,,100511742,251994920,32346110,3184550000,32690180,489815280,,,0,,0,1116241.974,0,1385.79306,847793.66,118653.47108,1414.65108,36857.905,212.033,696944.59774,0,795.54882,364753.6,117726.78332,799.92786,35531.183,163.27852,25.4174584,96.81694,0.3494527,29.1086526,,0.8670868,0.2815323,41.298,41.65,63.296,6449.2312,1396.78204,1030.57032,-603.53644,-8.8000002,-110.81084,241.82508,0,0,-380.135884,-526.3355876,-233.0053736,1204.91488,22.8506582,21.7231144,12.1786,4.671,3.493,45.3251316,27.2930773,12.7174475
0,0,0,0,0,,100511742,251994920,32346110,3184550000,32690180,489815280,,,0,,0,1116241.974,0,1385.79306,847793.66,118653.47108,1414.65108,36857.905,212.033,696944.59774,0,795.54882,364753.6,117726.78332,799.92786,35531.183,163.27852,25.4174584,96.81694,0.3494527,29.1086526,,0.8670868,0.042694,41.298,41.65,63.296,6449.2312,1396.78204,1029.08124,-603.53644,-8.8000002,-45.1891574,241.82508,0,0,-380.135884,-526.3355876,-228.1806832,1204.91488,22.8506582,15.5453486,12.1786,4.671,3.493,45.3251316,27.2930773,9.5451083
0,0,0,0,0,,100511742,251994920,32346110,3184550000,32690180,489815280,,,0,,0,1116241.974,0,1385.79306,847793.66,118653.47108,1414.65108,36857.905,212.033,696944.59774,0,795.54882,364753.6,117726.78332,799.92786,35531.183,163.27852,25.4174584,96.81694,0.3494527,29.1086526,,0.8670868,0.042694,41.298,41.65,63.296,6449.2312,1396.78204,1029.08124,-603.53644,-8.8000002,-45.1891574,241.82508,0,0,-380.135884,-526.3355876,-228.1806832,1204.91488,22.8506582,15.5453486,12.1786,4.671,3.493,45.3251316,27.2930773,9.5451083
0,0,0,0,0,,100511742,251994920,32346110,3184550000,32690180,489815280,,,0,,0,1116241.974,0,1385.79306,847793.66,118653.47108,1414.65108,36857.905,212.033,696944.59774,0,795.54882,364753.6,117726.78332,799.92786,35531.183,163.27852,25.4174584,96.81694,0.3494527,29.1086526,,0.8670868,0.042694,41.298,41.65,63.296,6449.2312,1396.78204,1029.08124,-603.53644,-8.8000002,-45.1891574,241.82508,0,0,-380.135884,-526.3355876,-228.1806832,1204.91488,22.8506582,15.5453486,12.1786,4.671,3.493,45.3251316,27.2930773,9.5451083
0,0,0,0,0,,104587266,252156340,32346110,3184550000,32690180,489834120,,,0,,0,1107977.09,0,1430.43282,842138.06,213863.00114,1389.19788,36857.905,212.033,738835.87666,0,833.73818,362361.52,211768.29724,791.52618,35531.183,163.27852,25.2764998,95.60061,0.3268955,29.2046504,,0.7994658,0.042694,41.298,41.65,63.296,6463.1382,1397.83282,1029.08124,-570.96866,-20.0000002,-45.1891574,434.64852,8.7999994,0,-380.844804,-530.6117898,-228.1806832,1207.66968,24.971051,15.5453486,12.133,4.777,3.493,45.5232239,27.8171537,9.5451083
0,0,0,0,0,,104587266,252156340,32346110,3184550000,32690180,489834120,,,0,,0,1107977.09,0,1430.43282,842138.06,213863.00114,1389.19788,36632.133,193.7237,738835.87666,0,833.73818,362361.52,211768.29724,791.52618,35272.114,88.60738,25.2764998,95.60061,0.3268955,29.2046504,,0.7994658,0.042694,41.4646666666667,40.45,63.783,6463.1382,1397.83282,1029.08124,-570.96866,-20.0000002,-45.1891574,434.64852,8.7999994,0,-380.844804,-530.6117898,-228.1806832,1207.66968,24.971051,15.5453486,12.133,4.777,3.246,45.5232239,27.8171537,9.5451083
0,0,0,0,0,,104587266,252156340,32346110,3184550000,32690180,489834120,,,0,,0,1107977.09,0,1430.43282,842138.06,213863.00114,1389.19788,36632.133,193.7237,738835.87666,0,833.73818,362361.52,211768.29724,791.52618,35272.114,88.60738,25.2764998,95.60061,0.3268955,29.2046504,,0.7994658,0.2982877,41.4646666666667,40.45,63.783,6463.1382,1397.83282,1030.60704,-570.96866,-20.0000002,-84.33476,434.64852,8.7999994,0,-380.844804,-530.6117898,-230.0304606,1207.66968,24.971051,20.4306942,12.133,4.777,3.246,45.5232239,27.8171537,10.984148
0,0,0,0,0,,104587266,252156340,32346110,3184550000,32690180,489834120,,,0,,0,1107977.09,0,1430.43282,842138.06,213863.00114,1389.19788,36632.133,193.7237,738835.87666,0,833.73818,362361.52,211768.29724,791.52618,35272.114,88.60738,25.2764998,95.60061,0.3268955,29.2046504,,0.7994658,0.2982877,41.4646666666667,40.45,63.783,6463.1382,1397.83282,1030.60704,-570.96866,-20.0000002,-84.33476,434.64852,8.7999994,0,-380.844804,-530.6117898,-230.0304606,1207.66968,24.971051,20.4306942,12.133,4.777,3.246,45.5232239,27.8171537,10.984148
0,0,0,0,0,,104587266,252156340,32346110,3184550000,32690180,489834120,,,0,,0,1107977.09,0,1430.43282,842138.06,213863.00114,1389.19788,36632.133,193.7237,738835.87666,0,833.73818,362361.52,211768.29724,791.52618,35272.114,88.60738,25.2764998,95.60061,0.3268955,29.2046504,,0.7994658,0.2982877,41.4646666666667,40.45,63.783,6463.1382,1397.83282,1030.60704,-570.96866,-20.0000002,-84.33476,434.64852,8.7999994,0,-380.844804,-530.6117898,-230.0304606,1207.66968,24.971051,20.4306942,12.133,4.777,3.246,45.5232239,27.8171537,10.984148
0,0,0,0,0,,100487990,252312780,32349386,3184550000,32690180,489916820,,,0,,0,1013373.882,0,1717.53346,811921.24,163935.73996,1526.0204,36632.133,193.7237,693050.61246,0,955.75558,349391.04,162178.06446,881.3185,35272.114,88.60738,24.6753658,97.199326,0.3713873,28.1988514,,0.9330915,0.2982877,41.4646666666667,40.45,63.783,6468.486,1399.22812,1030.60704,-550.03338,-44.8,-84.33476,139.5494884,4.8,0,-381.220546,-528.281045,-230.0304606,1203.32196,22.4571024,20.4306942,12.019,4.936,3.246,44.22486,28.268383,10.984148
0,0,0,0,0,,100487990,252312780,32349386,3184550000,32690180,489916820,,,0,,0,1013373.882,0,1717.53346,811921.24,163935.73996,1526.0204,36632.133,193.7237,693050.61246,0,955.75558,349391.04,162178.06446,881.3185,35272.114,88.60738,24.6753658,97.199326,0.3713873,28.1988514,,0.9330915,0.2982877,41.4646666666667,40.45,63.783,6468.486,1399.22812,1030.60704,-550.03338,-44.8,-84.33476,139.5494884,4.8,0,-381.220546,-528.281045,-230.0304606,1203.32196,22.4571024,20.4306942,12.019,4.936,3.246,44.22486,28.268383,10.984148
0,0,0,0,0,,100487990,252312780,32349386,3184550000,32690180,489916820,,,0,,0,1013373.882,0,1717.53346,811921.24,163935.73996,1526.0204,36632.133,193.7237,693050.61246,0,955.75558,349391.04,162178.06446,881.3185,35272.114,88.60738,24.6753658,97.199326,0.3713873,28.1988514,,0.9330915,0.0512141,41.4646666666667,40.45,63.783,6468.486,1399.22812,1033.41172,-550.03338,-44.8,-90.4965742,139.5494884,4.8,0,-381.220546,-528.281045,-227.769804,1203.32196,22.4571024,14.3430464,12.019,4.936,3.246,44.22486,28.268383,9.3035303
0,0,0,0,0,,100487990,252312780,32349386,3184550000,32690180,489916820,,,0,,0,1013373.882,0,1717.53346,811921.24,163935.73996,1526.0204,36632.133,193.7237,693050.61246,0,955.75558,349391.04,162178.06446,881.3185,35272.114,88.60738,24.6753658,97.199326,0.3713873,28.1988514,,0.9330915,0.0512141,41.4646666666667,40.45,63.783,6468.486,1399.22812,1033.41172,-550.03338,-44.8,-90.4965742,139.5494884,4.8,0,-381.220546,-528.281045,-227.769804,1203.32196,22.4571024,14.3430464,12.019,4.936,3.246,44.22486,28.268383,9.3035303
0,0,0,0,0,,100487990,252312780,32349386,3184550000,32690180,489916820,,,0,,0,1013373.882,0,1717.53346,811921.24,163935.73996,1526.0204,36632.133,193.7237,693050.61246,0,955.75558,349391.04,162178.06446,881.3185,35272.114,88.60738,24.6753658,97.199326,0.3713873,28.1988514,,0.9330915,0.0512141,41.4646666666667,40.45,63.783,6468.486,1399.22812,1033.41172,-550.03338,-44.8,-90.4965742,139.5494884,4.8,0,-381.220546,-528.281045,-227.769804,1203.32196,22.4571024,14.3430464,12.019,4.936,3.246,44.22486,28.268383,9.3035303
0,0,0,0,0,,103226572,252476640,32349388,3184550000,32690180,496628540,,,0,,0,1140448.7304,0,1451.6243,830486.12,163815.67598,1333.89402,36632.133,193.7237,767788.494,0,863.83078,357337.44,161928.03038,685.90682,35272.114,88.60738,23.6275424,96.441992,0.3230599,49.459833,,0.7287515,0.0512141,41.4646666666667,40.45,63.783,6475.6178,1403.84142,1033.41172,-543.8832,-38.4,-90.4965742,137.3059007,0,0,-480.321538,-530.9836118,-227.769804,1206.58348,108.322213,14.3430464,11.943,5.24,3.246,48.13637,42.3468925,9.3035303
0,0,0,0,0,,103226572,252476640,32349388,3184550000,32690180,496628540,,,0,,0,1140448.7304,0,1451.6243,830486.12,163815.67598,1333.89402,78777.847,203.6484,767788.494,0,863.83078,357337.44,161928.03038,685.90682,148294.07,156.93161,23.6275424,96.441992,0.3230599,49.459833,,0.7287515,0.0512141,41.4646666666667,40.75,69.14,6475.6178,1403.84142,1033.41172,-543.8832,-38.4,-90.4965742,137.3059007,0,0,-480.321538,-530.9836118,-227.769804,1206.58348,108.322213,14.3430464,11.943,5.24,4.841,48.13637,42.3468925,9.3035303
0,0,0,0,0,,103226572,252476640,32349388,3184550000,32690180,496628540,,,0,,0,1140448.7304,0,1451.6243,830486.12,163815.67598,1333.89402,78777.847,203.6484,767788.494,0,863.83078,357337.44,161928.03038,685.90682,148294.07,156.93161,23.6275424,96.441992,0.3230599,49.459833,,0.7287515,0.3290043,41.4646666666667,40.75,69.14,6475.6178,1403.84142,1038.6789,-543.8832,-38.4,-53.8959458,137.3059007,0,0,-480.321538,-530.9836118,-612.7108668,1206.58348,108.322213,927.6269826,11.943,5.24,4.841,48.13637,42.3468925,42.7901626
0,0,0,0,0,,103226572,252476640,32349388,3184550000,32690180,496628540,,,0,,0,1140448.7304,0,1451.6243,830486.12,163815.67598,1333.89402,78777.847,203.6484,767788.494,0,863.83078,357337.44,161928.03038,685.90682,148294.07,156.93161,23.6275424,96.441992,0.3230599,49.459833,,0.7287515,0.3290043,41.4646666666667,40.75,69.14,6475.6178,1403.84142,1038.6789,-543.8832,-38.4,-53.8959458,137.3059007,0,0,-480.321538,-530.9836118,-612.7108668,1206.58348,108.322213,927.6269826,11.943,5.24,4.841,48.13637,42.3468925,42.7901626
0,0,0,0,0,,103226572,252476640,32349388,3184550000,32690180,496628540,,,0,,0,1140448.7304,0,1451.6243,830486.12,163815.67598,1333.89402,78777.847,203.6484,767788.494,0,863.83078,357337.44,161928.03038,685.90682,148294.07,156.93161,23.6275424,96.441992,0.3230599,49.459833,,0.7287515,0.3290043,41.4646666666667,40.75,69.14,6475.6178,1403.84142,1038.6789,-543.8832,-38.4,-53.8959458,137.3059007,0,0,-480.321538,-530.9836118,-612.7108668,1206.58348,108.322213,927.6269826,11.943,5.24,4.841,48.13637,42.3468925,42.7901626
0,0,0,0,0,,102138676,252666680,32346930,3229842000,32690998,524671400,,,0,,0,6060680.056,0,1390.72846,3098687.12,868210.542,1610.64818,78777.847,203.6484,2649191.041992,0,795.573,139311.2,2084492.3,1039.69258,148294.07,156.93161,6.2528764,69.146928,0.4014258,239.627104,,0.6051831,0.3290043,41.4646666666667,40.75,69.14,6559.6624,1443.81172,1038.6789,-385.38075,-18.4,-53.8959458,443.6939,6.4,0,-19171.7458,-10098.9872,-612.7108668,2296.05272,21676.2986,927.6269826,13.1734,5.696,4.841,82.2796738,97.7903009,42.7901626
0,0,0,0,0,,102138676,252666680,32346930,3229842000,32690998,524671400,,,0,,0,6060680.056,0,1390.72846,3098687.12,868210.542,1610.64818,78777.847,203.6484,2649191.041992,0,795.573,139311.2,2084492.3,1039.69258,148294.07,156.93161,6.2528764,69.146928,0.4014258,239.627104,,0.6051831,0.3290043,41.4646666666667,40.75,69.14,6559.6624,1443.81172,1038.6789,-385.38075,-18.4,-53.8959458,443.6939,6.4,0,-19171.7458,-10098.9872,-612.7108668,2296.05272,21676.2986,927.6269826,13.1734,5.696,4.841,82.2796738,97.7903009,42.7901626
0,0,0,0,0,,102138676,252666680,32346930,3229842000,32690998,524671400,,,0,,0,6060680.056,0,1390.72846,3098687.12,868210.542,1610.64818,78777.847,203.6484,2649191.041992,0,795.573,139311.2,2084492.3,1039.69258,148294.07,156.93161,6.2528764,69.146928,0.4014258,239.627104,,0.6051831,0.0532341,41.4646666666667,40.75,69.14,6559.6624,1443.81172,1062.32186,-385.38075,-18.4,-73.89053,443.6939,6.4,0,-19171.7458,-10098.9872,-5993.3408,2296.05272,21676.2986,15092.8222,13.1734,5.696,4.841,82.2796738,97.7903009,90.818811
0,0,0,0,0,,102138676,252666680,32346930,3229842000,32690998,524671400,,,0,,0,6060680.056,0,1390.72846,3098687.12,868210.542,1610.64818,78777.847,203.6484,2649191.041992,0,795.573,139311.2,2084492.3,1039.69258,148294.07,156.93161,6.2528764,69.146928,0.4014258,239.627104,,0.6051831,0.0532341,41.4646666666667,40.75,69.14,6559.6624,1443.81172,1062.32186,-385.38075,-18.4,-73.89053,443.6939,6.4,0,-19171.7458,-10098.9872,-5993.3408,2296.05272,21676.2986,15092.8222,13.1734,5.696,4.841,82.2796738,97.7903009,90.818811
0,0,0,0,0,,102138676,252666680,32346930,3229842000,32690998,524671400,,,0,,0,6060680.056,0,1390.72846,3098687.12,868210.542,1610.64818,78777.847,203.6484,2649191.041992,0,795.573,139311.2,2084492.3,1039.69258,148294.07,156.93161,6.2528764,69.146928,0.4014258,239.627104,,0.6051831,0.0532341,41.4646666666667,40.75,69.14,6559.6624,1443.81172,1062.32186,-385.38075,-18.4,-73.89053,443.6939,6.4,0,-19171.7458,-10098.9872,-5993.3408,2296.05272,21676.2986,15092.8222,13.1734,5.696,4.841,82.2796738,97.7903009,90.818811
0,0,0,0,0,,102565478,254053600,32346930,3301806200,32690180,659210220,,,0,,0,9337651.694,0,1484.84318,4986980.2,2330733.426,1517.34188,78777.847,203.6484,4169979.896,0,848.80626,149019.788,4278080.504,904.713,148294.07,156.93161,8.514203,70.255934,0.3323601,231.811294,,0.8,0.0532341,41.4646666666667,40.75,69.14,6668.9858,1581.46484,1062.32186,-499.747152,-14.3999996,-73.89053,148.998302,0,0,-29753.648,-17322.5268,-5993.3408,2996.5282,34085.242,15092.8222,15.019,6.7212,4.841,76.4060953,98.5411706,90.818811
0,0,0,0,0,0,102565478,254053600,32346930,3301806200,32690180,659210220,,,0,,0,9337651.694,0,1484.84318,4986980.2,2330733.426,1517.34188,662895.435,208.6864,4169979.896,0,848.80626,149019.788,4278080.504,904.713,1764150.97,230.6286,8.514203,70.255934,0.3323601,231.811294,,0.8,0.0532341,41.509,40.45,67.679,6668.9858,1581.46484,1062.32186,-499.747152,-14.3999996,-73.89053,148.998302,0,0,-29753.648,-17322.5268,-5993.3408,2996.5282,34085.242,15092.8222,15.019,6.7212,4.025,76.4060953,98.5411706,90.818811
0,0,0,0,0,0,102565478,254053600,32346930,3301806200,32690180,659210220,,,0,,0,9337651.694,0,1484.84318,4986980.2,2330733.426,1517.34188,662895.435,208.6864,4169979.896,0,848.80626,149019.788,4278080.504,904.713,1764150.97,230.6286,8.514203,70.255934,0.3323601,231.811294,,0.8,0.3159362,41.509,40.45,67.679,6668.9858,1581.46484,1104.18358,-499.747152,-14.3999996,-75.36215,148.998302,0,0.8,-29753.648,-17322.5268,-7167.867,2996.5282,34085.242,19865.754,15.019,6.7212,4.025,76.4060953,98.5411706,86.0165781
0,0,0,0,0,0,102565478,254053600,32346930,3301806200,32690180,659210220,,,0,,0,9337651.694,0,1484.84318,4986980.2,2330733.426,1517.34188,662895.435,208.6864,4169979.896,0,848.80626,149019.788,4278080.504,904.713,1764150.97,230.6286,8.514203,70.255934,0.3323601,231.811294,,0.8,0.3159362,41.509,40.45,67.679,6668.9858,1581.46484,1104.18358,-499.747152,-14.3999996,-75.36215,148.998302,0,0.8,-29753.648,-17322.5268,-7167.867,2996.5282,34085.242,19865.754,15.019,6.7212,4.025,76.4060953,98.5411706,86.0165781
0,0,0,0,0,0,102565478,254053600,32346930,3301806200,32690180,659210220,,,0,,0,9337651.694,0,1484.84318,4986980.2,2330733.426,1517.34188,662895.435,208.6864,4169979.896,0,848.80626,149019.788,4278080.504,904.713,1764150.97,230.6286,8.514203,70.255934,0.3323601,231.811294,,0.8,0.3159362,41.509,40.45,67.679,6668.9858,1581.46484,1104.18358,-499.747152,-14.3999996,-75.36215,148.998302,0,0.8,-29753.648,-17322.5268,-7167.867,2996.5282,34085.242,19865.754,15.019,6.7212,4.025,76.4060953,98.5411706,86.0165781
0,0,0,0,0,0,100877108,259285800,32347748,3362360200,32690180,838351260,,,0,,0,9208821.9,0,1476.76872,6485841.4,2667125.424,1372.10694,662895.435,208.6864,4202819.46,0,771.131,298216.134,5145861.88,788.35052,1764150.97,230.6286,7.2796198,78.64661,0.3575054,201.011784,,0.6,0.3159362,41.509,40.45,67.679,7007.8928,1746.9056,1104.18358,-899.813108,-23.1999994,-75.36215,204.402215,0,0.8,-33767.61,-19789.372,-7167.867,2848.8054,37503.42,19865.754,14.4722,8.259,4.025,70.3791272,97.6344352,86.0165781
0,0,0,0,0,0,100877108,259285800,32347748,3362360200,32690180,838351260,,,0,,0,9208821.9,0,1476.76872,6485841.4,2667125.424,1372.10694,662895.435,208.6864,4202819.46,0,771.131,298216.134,5145861.88,788.35052,1764150.97,230.6286,7.2796198,78.64661,0.3575054,201.011784,,0.6,0.3159362,41.509,40.45,67.679,7007.8928,1746.9056,1104.18358,-899.813108,-23.1999994,-75.36215,204.402215,0,0.8,-33767.61,-19789.372,-7167.867,2848.8054,37503.42,19865.754,14.4722,8.259,4.025,70.3791272,97.6344352,86.0165781
0,0,0,0,0,0,100877108,259285800,32347748,3362360200,32690180,838351260,,,0,,0,9208821.9,0,1476.76872,6485841.4,2667125.424,1372.10694,662895.435,208.6864,4202819.46,0,771.131,298216.134,5145861.88,788.35052,1764150.97,230.6286,7.2796198,78.64661,0.3575054,201.011784,,0.6,0.0536692,41.509,40.45,67.679,7007.8928,1746.9056,1139.12305,-899.813108,-23.1999994,-60.390985,204.402215,0,0,-33767.61,-19789.372,-5074.573,2848.8054,37503.42,22200.895,14.4722,8.259,4.025,70.3791272,97.6344352,33.7005898
0,0,0,0,0,0,100877108,259285800,32347748,3362360200,32690180,838351260,,,0,,0,9208821.9,0,1476.76872,6485841.4,2667125.424,1372.10694,662895.435,208.6864,4202819.46,0,771.131,298216.134,5145861.88,788.35052,1764150.97,230.6286,7.2796198,78.64661,0.3575054,201.011784,,0.6,0.0536692,41.509,40.45,67.679,7007.8928,1746.9056,1139.12305,-899.813108,-23.1999994,-60.390985,204.402215,0,0,-33767.61,-19789.372,-5074.573,2848.8054,37503.42,22200.895,14.4722,8.259,4.025,70.3791272,97.6344352,33.7005898
0,0,0,0,0,0,100877108,259285800,32347748,3362360200,32690180,838351260,,,0,,0,9208821.9,0,1476.76872,6485841.4,2667125.424,1372.10694,662895.435,208.6864,4202819.46,0,771.131,298216.134,5145861.88,788.35052,1764150.97,230.6286,7.2796198,78.64661,0.3575054,201.011784,,0.6,0.0536692,41.509,40.45,67.679,7007.8928,1746.9056,1139.12305,-899.813108,-23.1999994,-60.390985,204.402215,0,0,-33767.61,-19789.372,-5074.573,2848.8054,37503.42,22200.895,14.4722,8.259,4.025,70.3791272,97.6344352,33.7005898
0,0,0,0,0,0,100524850,259407060,32346110,3431390200,32690180,961240260,,,0,,0,13385923.384,0,1609.6401,6264675.2,2408269.376,1434.1031,662895.435,208.6864,6629243.9073,0,1000.82664,347218.12,4567603.324,779.0439,1764150.97,230.6286,8.1465788,78.706576,0.3437501,204.938364,,0.6,0.0536692,41.509,40.45,67.679,7341.0978,1860.1046,1139.12305,-631.800314,-30.43019,-60.390985,520.19984,0,0,-46038.884,-21314.72,-5074.573,3381.9414,47563.416,22200.895,13.652,8.2438,4.025,69.838812,96.1258196,33.7005898
0,0,0,0,0,0,100524850,259407060,32346110,3431390200,32690180,961240260,,,0,,0,13385923.384,0,1609.6401,6264675.2,2408269.376,1434.1031,619743.588,145.61591,6629243.9073,0,1000.82664,347218.12,4567603.324,779.0439,2315908.99,114.84534,8.1465788,78.706576,0.3437501,204.938364,,0.6,0.0536692,41.4866666666667,39.45,67.192,7341.0978,1860.1046,1139.12305,-631.800314,-30.43019,-60.390985,520.19984,0,0,-46038.884,-21314.72,-5074.573,3381.9414,47563.416,22200.895,13.652,8.2438,3.93,69.838812,96.1258196,33.7005898
0,0,0,0,0,0,100524850,259407060,32346110,3431390200,32690180,961240260,,,0,,0,13385923.384,0,1609.6401,6264675.2,2408269.376,1434.1031,619743.588,145.61591,6629243.9073,0,1000.82664,347218.12,4567603.324,779.0439,2315908.99,114.84534,8.1465788,78.706576,0.3437501,204.938364,,0.6,0.3126298,41.4866666666667,39.45,67.192,7341.0978,1860.1046,1166.2336,-631.800314,-30.43019,-12.8,520.19984,0,0,-46038.884,-21314.72,-3270.5068,3381.9414,47563.416,15457.6778,13.652,8.2438,3.93,69.838812,96.1258196,31.6388028
0,0,0,0,0,0,100524850,259407060,32346110,3431390200,32690180,961240260,,,0,,0,13385923.384,0,1609.6401,6264675.2,2408269.376,1434.1031,619743.588,145.61591,6629243.9073,0,1000.82664,347218.12,4567603.324,779.0439,2315908.99,114.84534,8.1465788,78.706576,0.3437501,204.938364,,0.6,0.3126298,41.4866666666667,39.45,67.192,7341.0978,1860.1046,1166.2336,-631.800314,-30.43019,-12.8,520.19984,0,0,-46038.884,-21314.72,-3270.5068,3381.9414,47563.416,15457.6778,13.652,8.2438,3.93,69.838812,96.1258196,31.6388028
0,0,0,0,0,0,100524850,259407060,32346110,3431390200,32690180,961240260,,,0,,0,13385923.384,0,1609.6401,6264675.2,2408269.376,1434.1031,619743.588,145.61591,6629243.9073,0,1000.82664,347218.12,4567603.324,779.0439,2315908.99,114.84534,8.1465788,78.706576,0.3437501,204.938364,,0.6,0.3126298,41.4866666666667,39.45,67.192,7341.0978,1860.1046,1166.2336,-631.800314,-30.43019,-12.8,520.19984,0,0,-46038.884,-21314.72,-3270.5068,3381.9414,47563.416,15457.6778,13.652,8.2438,3.93,69.838812,96.1258196,31.6388028
0,0,0,0,0,0,101140890,256229360,32346110,3519815800,32690180,1076721260,,,0,,0,11843146.448,0,1264.06174,8575007,1313575.15,1435.20006,619743.588,145.61591,4950490.0107,0,691.47672,441249.36,4872393.18,895.2,2315908.99,114.84534,11.1496228,75.714284,0.3496867,223.014516,,0.4,0.3126298,41.4866666666667,39.45,67.192,7411.0702,1975.9516,1166.2336,-216.72047,-50.8186194,-12.8,240.7649032,0,0,-20965.8888,-4547.107,-3270.5068,3905.3826,20400.36856,15457.6778,13.842,8.183,3.93,71.6727992,60.6326399,31.6388028
