orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,server_113_disk_reads_6g-sandbox-engine-worker-1,server_114_disk_reads_6g-sandbox-engine-worker-1,server_115_disk_reads_6g-sandbox-engine-worker-1,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,server_113_memory_ubuntu,server_113_memory_ubuntu,server_114_memory_ubuntu,server_114_memory_ubuntu,server_115_memory_ubuntu,server_115_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,server_113_network_sent_6g-sandbox-engine-worker-1,server_114_network_sent_6g-sandbox-engine-worker-1,server_115_network_sent_6g-sandbox-engine-worker-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,server_113_network_received_6g-sandbox-engine-worker-1,server_114_network_received_6g-sandbox-engine-worker-1,server_115_network_received_6g-sandbox-engine-worker-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,server_113_cpu_6g-sandbox-engine-worker-1,server_114_cpu_6g-sandbox-engine-worker-1,server_115_cpu_6g-sandbox-engine-worker-1,orin_temp,orin_memory,server_113_memory,server_114_memory,server_115_memory,orin_disk_writes,server_113_disk_writes,server_114_disk_writes,server_115_disk_writes,orin_disk_reads,server_113_disk_reads,server_114_disk_reads,server_115_disk_reads,orin_network_sent,server_113_network_sent,server_114_network_sent,server_115_network_sent,orin_network_received,server_113_network_received,server_114_network_received,server_115_network_received,orin_power,orin_cpu,server_113_cpu,server_114_cpu,server_115_cpu
0,0,0,0,,0,0,0,256902780,78400716,1084307880,,3192033000,168837100,510518060,492477640,169870666.666667,423650120,168851450,815035.1330625,835.5029,1267.65964,815241.34,,52596.85654,67734.3100934,10566.2167475,499532.96699,2222.2501,724.97016,350774.026,,52703.1609,67320.92176,10303.2381565,0.3104363,5.1769571,26.03282,98.037082,0.3305556,29.2771686,,1.3871524,1.4857136,0.7139145,43.2263333333333,8247.0266,1077.50078,1008.91252,912.63984,-549.93028,-31.2000004,-25.183907,-29.3208452,3.9999458,0,0,0,-57.71765,-207.3830066,-205.3444538,-203.4788768,1496.3899,19.3193882,13.610233,9.7206788,13.69,46.4240579,15.0603327,10.3757467,14.1625238
0,0,0,0,,0,0,0,263895440,78400716,1084528240,,3192033000,168837100,510518060,492477640,169870666.666667,423799180,168851450,852512.9669625,7177.426746,1541.21352,715694.66,,52596.85654,67734.3100934,51763.1442475,601767.35229,3214.24886,909.72126,307992.36,,52703.1609,67320.92176,51647.1253825,0.4791017,5.1997536,25.8230848,97.16838,0.3677601,29.1796996,,1.3871524,1.4857136,0.7139145,43.2263333333333,8261.0766,1077.50078,1008.91252,913.68204,-568.43292,-31.2000004,-25.183907,-26.68414,4.0000002,0,0,29.6,-103.841098,-207.3830066,-205.3444538,-205.1381524,1641.98276,19.3193882,13.610233,15.290565,13.7926,48.4915344,15.0603327,10.3757467,14.2604655
0,0,0,0,,0,0,0,263895440,78400716,1084528240,,3192033000,168837100,510719600,493377960,169870666.666667,423799180,168851450,852512.9669625,7177.426746,1541.21352,715694.66,,52138.15938,66932.3710934,51763.1442475,601767.35229,3214.24886,909.72126,307992.36,,52025.44056,66517.55548,51647.1253825,0.4791017,5.1997536,25.8230848,97.16838,0.3677601,29.1796996,,1.3871524,1.4857136,0.7139145,43.2263333333333,8261.0766,1076.02654,1008.49924,913.68204,-568.43292,-26.4000001,-43.200826,-26.68414,4.0000002,0,0,29.6,-103.841098,-207.6869,-205.5495012,-205.1381524,1641.98276,18.8867136,17.0319928,15.290565,13.7926,48.4915344,13.3116857,10.2569209,14.2604655
0,0,0,0,,0,0,0,263895440,78400716,1084528240,,3192033000,168837100,510719600,493377960,169870666.666667,423799180,168851450,852512.9669625,7177.426746,1541.21352,715694.66,,52138.15938,66932.3710934,51763.1442475,601767.35229,3214.24886,909.72126,307992.36,,52025.44056,66517.55548,51647.1253825,0.4791017,5.1997536,25.8230848,97.16838,0.3677601,29.1796996,,1.3871524,1.4857136,0.7139145,43.2263333333333,8261.0766,1076.02654,1008.49924,913.68204,-568.43292,-26.4000001,-43.200826,-26.68414,4.0000002,0,0,29.6,-103.841098,-207.6869,-205.5495012,-205.1381524,1641.98276,18.8867136,17.0319928,15.290565,13.7926,48.4915344,13.3116857,10.2569209,14.2604655
0,0,0,0,,0,0,0,263895440,78400716,1084528240,,3192033000,168837100,510719600,493377960,169870666.666667,423799180,168851450,852512.9669625,7177.426746,1541.21352,715694.66,,52138.15938,66932.3710934,51763.1442475,601767.35229,3214.24886,909.72126,307992.36,,52025.44056,66517.55548,51647.1253825,0.4791017,5.1997536,25.8230848,97.16838,0.3677601,29.1796996,,1.3871524,1.4857136,0.7139145,43.2263333333333,8261.0766,1076.02654,1008.49924,913.68204,-568.43292,-26.4000001,-43.200826,-26.68414,4.0000002,0,0,29.6,-103.841098,-207.6869,-205.5495012,-205.1381524,1641.98276,18.8867136,17.0319928,15.290565,13.7926,48.4915344,13.3116857,10.2569209,14.2604655
0,0,0,0,,0,0,0,263895440,78400716,1084528240,,3192033000,168837100,510719600,493377960,169870666.666667,423799180,168851450,852512.9669625,7177.426746,1541.21352,715694.66,,52138.15938,66932.3710934,51763.1442475,601767.35229,3214.24886,909.72126,307992.36,,52025.44056,66517.55548,51647.1253825,0.4791017,5.1997536,25.8230848,97.16838,0.3677601,29.1796996,,1.3871524,1.4857136,0.7139145,43.3096666666667,8261.0766,1076.02654,1008.49924,913.68204,-568.43292,-26.4000001,-43.200826,-26.68414,4.0000002,0,0,29.6,-103.841098,-207.6869,-205.5495012,-205.1381524,1641.98276,18.8867136,17.0319928,15.290565,13.7926,48.4915344,13.3116857,10.2569209,14.2604655
0,0,0,0,,0,0,0,262591300,78394160,1084670760,,3193717800,168837100,510719600,493377960,169870666.666667,425692360,168851450,685374.0270825,517.6,1442.84748,770946.02,,52138.15938,66932.3710934,31249.5836075,424774.44767,1637.8,906.09634,331740.4,,52025.44056,66517.55548,31028.4649625,0.3373643,5.2010909,26.8675632,96.993782,0.3170867,30.2728664,,1.3871524,1.4857136,0.7139145,43.3096666666667,8266.1834,1076.02654,1008.49924,915.7039,-602.0136,-26.4000001,-43.200826,-37.0362238,4.0000786,0,0,0,-57.01119,-207.6869,-205.5495012,-205.808804,1559.00362,18.8867136,17.0319928,11.82444,13.861,46.9639797,13.3116857,10.2569209,13.8503834
0,0,0,0,,0,0,0,262591300,78394160,1084670760,,3193717800,168837100,510987460,494655900,169870666.666667,425692360,168851450,685374.0270825,517.6,1442.84748,770946.02,,55797.53332,68037.2853734,31249.5836075,424774.44767,1637.8,906.09634,331740.4,,55513.85112,67951.02844,31028.4649625,0.3373643,5.2010909,26.8675632,96.993782,0.3170867,30.2728664,,1.3871524,1.4857136,0.7139145,43.3096666666667,8266.1834,1073.62578,1010.3336,915.7039,-602.0136,-24.7999992,-32.383914,-37.0362238,4.0000786,0,0,0,-57.01119,-207.575452,-206.1204224,-205.808804,1559.00362,18.8577916,14.8107364,11.82444,13.861,46.9639797,13.778622,10.6492806,13.8503834
0,0,0,0,,0,0,0,262591300,78394160,1084670760,,3193717800,168837100,510987460,494655900,169870666.666667,425692360,168851450,685374.0270825,517.6,1442.84748,770946.02,,55797.53332,68037.2853734,31249.5836075,424774.44767,1637.8,906.09634,331740.4,,55513.85112,67951.02844,31028.4649625,0.3373643,5.2010909,26.8675632,96.993782,0.3170867,30.2728664,,1.3871524,1.4857136,0.7139145,43.3096666666667,8266.1834,1073.62578,1010.3336,915.7039,-602.0136,-24.7999992,-32.383914,-37.0362238,4.0000786,0,0,0,-57.01119,-207.575452,-206.1204224,-205.808804,1559.00362,18.8577916,14.8107364,11.82444,13.861,46.9639797,13.778622,10.6492806,13.8503834
0,0,0,0,,0,0,0,262591300,78394160,1084670760,,3193717800,168837100,510987460,494655900,169870666.666667,425692360,168851450,685374.0270825,517.6,1442.84748,770946.02,,55797.53332,68037.2853734,31249.5836075,424774.44767,1637.8,906.09634,331740.4,,55513.85112,67951.02844,31028.4649625,0.3373643,5.2010909,26.8675632,96.993782,0.3170867,30.2728664,,1.3871524,1.4857136,0.7139145,43.3096666666667,8266.1834,1073.62578,1010.3336,915.7039,-602.0136,-24.7999992,-32.383914,-37.0362238,4.0000786,0,0,0,-57.01119,-207.575452,-206.1204224,-205.808804,1559.00362,18.8577916,14.8107364,11.82444,13.861,46.9639797,13.778622,10.6492806,13.8503834
0,0,0,0,,0,0,0,262591300,78394160,1084670760,,3193717800,168837100,510987460,494655900,169870666.666667,425692360,168851450,685374.0270825,517.6,1442.84748,770946.02,,55797.53332,68037.2853734,31249.5836075,424774.44767,1637.8,906.09634,331740.4,,55513.85112,67951.02844,31028.4649625,0.3373643,5.2010909,26.8675632,96.993782,0.3170867,30.2728664,,1.3871524,1.4857136,0.7139145,43.3096666666667,8266.1834,1073.62578,1010.3336,915.7039,-602.0136,-24.7999992,-32.383914,-37.0362238,4.0000786,0,0,0,-57.01119,-207.575452,-206.1204224,-205.808804,1559.00362,18.8577916,14.8107364,11.82444,13.861,46.9639797,13.778622,10.6492806,13.8503834
0,0,0,0,,0,0,0,266298180,78393340,1084885400,,3194139000,168837100,510987460,494655900,169870666.666667,428141760,168851450,967596.5344625,7236.7648,1467.3549,836335.06,,55797.53332,68037.2853734,31293.1356075,669114.96019,3072.9917,870.76892,359852.7,,55513.85112,67951.02844,31224.9123825,0.3629734,5.2149293,27.6287728,97.51625,0.3749904,30.8772794,,1.3871524,1.4857136,0.7139145,43.3096666666667,8270.2978,1073.62578,1010.3336,917.8797,-605.53086,-24.7999992,-32.383914,-80.00256,3.9999578,0,0,0,-100.640536,-207.575452,-206.1204224,-206.7651268,1497.56516,18.8577916,14.8107364,16.3863044,13.747,47.1304881,13.778622,10.6492806,13.5854166
0,0,0,0,,0,0,0,266298180,78393340,1084885400,,3194139000,168837100,511311900,495060600,169870666.666667,428141760,168851450,967596.5344625,7236.7648,1467.3549,836335.06,,45911.902,67687.2431534,31293.1356075,669114.96019,3072.9917,870.76892,359852.7,,45657.375,67569.28668,31224.9123825,0.3629734,5.2149293,27.6287728,97.51625,0.3749904,30.8772794,,1.3871524,1.4857136,0.7139145,43.3096666666667,8270.2978,1070.7734,1009.59218,917.8797,-605.53086,-0.7820563,-63.230918,-80.00256,3.9999578,0,0,0,-100.640536,-459.0226,-212.089615,-206.7651268,1497.56516,18.00261,22.8927554,16.3863044,13.747,47.1304881,13.810742,9.8558835,13.5854166
0,0,0,0,,0,0,0,266298180,78393340,1084885400,,3194139000,168837100,511311900,495060600,169870666.666667,428141760,168851450,967596.5344625,7236.7648,1467.3549,836335.06,,45911.902,67687.2431534,31293.1356075,669114.96019,3072.9917,870.76892,359852.7,,45657.375,67569.28668,31224.9123825,0.3629734,5.2149293,27.6287728,97.51625,0.3749904,30.8772794,,1.3871524,1.4857136,0.7139145,43.3096666666667,8270.2978,1070.7734,1009.59218,917.8797,-605.53086,-0.7820563,-63.230918,-80.00256,3.9999578,0,0,0,-100.640536,-459.0226,-212.089615,-206.7651268,1497.56516,18.00261,22.8927554,16.3863044,13.747,47.1304881,13.810742,9.8558835,13.5854166
0,0,0,0,,0,0,0,266298180,78393340,1084885400,,3194139000,168837100,511311900,495060600,169870666.666667,428141760,168851450,967596.5344625,7236.7648,1467.3549,836335.06,,45911.902,67687.2431534,31293.1356075,669114.96019,3072.9917,870.76892,359852.7,,45657.375,67569.28668,31224.9123825,0.3629734,5.2149293,27.6287728,97.51625,0.3749904,30.8772794,,1.3871524,1.4857136,0.7139145,43.3096666666667,8270.2978,1070.7734,1009.59218,917.8797,-605.53086,-0.7820563,-63.230918,-80.00256,3.9999578,0,0,0,-100.640536,-459.0226,-212.089615,-206.7651268,1497.56516,18.00261,22.8927554,16.3863044,13.747,47.1304881,13.810742,9.8558835,13.5854166
0,0,0,0,,0,0,0,266298180,78393340,1084885400,,3194139000,168837100,511311900,495060600,169870666.666667,428141760,168851450,967596.5344625,7236.7648,1467.3549,836335.06,,45911.902,67687.2431534,31293.1356075,669114.96019,3072.9917,870.76892,359852.7,,45657.375,67569.28668,31224.9123825,0.3629734,5.2149293,27.6287728,97.51625,0.3749904,30.8772794,,1.3871524,1.4857136,0.7139145,43.2003333333333,8270.2978,1070.7734,1009.59218,917.8797,-605.53086,-0.7820563,-63.230918,-80.00256,3.9999578,0,0,0,-100.640536,-459.0226,-212.089615,-206.7651268,1497.56516,18.00261,22.8927554,16.3863044,13.747,47.1304881,13.810742,9.8558835,13.5854166
0,0,0,0,,0,0,0,261294460,78393340,1085057440,,3194139000,168837100,511311900,495060600,169870666.666667,431140040,168851450,700033.8638225,495.01258,1675.68026,797659.94,,45911.902,67687.2431534,31187.0147875,413586.55801,1548.17272,1041.8648,343246.12,,45657.375,67569.28668,30955.5971625,0.766885,5.1566426,24.9065336,96.692054,0.3141824,28.5943516,,1.3871524,1.4857136,0.7139145,43.2003333333333,8274.1922,1070.7734,1009.59218,921.83516,-581.32334,-0.7820563,-63.230918,-13.09452,3.9999422,0,0,0,-55.266426,-459.0226,-212.089615,-204.8995248,1591.43492,18.00261,22.8927554,11.0340402,13.671,46.3252617,13.810742,9.8558835,12.1632712
0,0,0,0,,0,0,0,261294460,78393340,1085057440,,3194139000,168837100,511907440,495493920,169870666.666667,431140040,168851450,700033.8638225,495.01258,1675.68026,797659.94,,76334.95976,46427.0751734,31187.0147875,413586.55801,1548.17272,1041.8648,343246.12,,76030.8564,46128.72488,30955.5971625,0.766885,5.1566426,24.9065336,96.692054,0.3141824,28.5943516,,1.3871524,1.4857136,0.7139145,43.2003333333333,8274.1922,1072.57266,1016.125,921.83516,-581.32334,-39.1999992,-26.78783,-13.09452,3.9999422,0,0,0,-55.266426,-400.1360288,-204.7005232,-204.8995248,1591.43492,21.8874136,13.1704276,11.0340402,13.671,46.3252617,14.9935796,9.2388912,12.1632712
0,0,0,0,,0,0,0,261294460,78393340,1085057440,,3194139000,168837100,511907440,495493920,169870666.666667,431140040,168851450,700033.8638225,495.01258,1675.68026,797659.94,,76334.95976,46427.0751734,31187.0147875,413586.55801,1548.17272,1041.8648,343246.12,,76030.8564,46128.72488,30955.5971625,0.766885,5.1566426,24.9065336,96.692054,0.3141824,28.5943516,,1.3871524,1.4857136,0.7139145,43.2003333333333,8274.1922,1072.57266,1016.125,921.83516,-581.32334,-39.1999992,-26.78783,-13.09452,3.9999422,0,0,0,-55.266426,-400.1360288,-204.7005232,-204.8995248,1591.43492,21.8874136,13.1704276,11.0340402,13.671,46.3252617,14.9935796,9.2388912,12.1632712
0,0,0,0,,0,0,0,261294460,78393340,1085057440,,3194139000,168837100,511907440,495493920,169870666.666667,431140040,168851450,700033.8638225,495.01258,1675.68026,797659.94,,76334.95976,46427.0751734,31187.0147875,413586.55801,1548.17272,1041.8648,343246.12,,76030.8564,46128.72488,30955.5971625,0.766885,5.1566426,24.9065336,96.692054,0.3141824,28.5943516,,1.3871524,1.4857136,0.7139145,43.2003333333333,8274.1922,1072.57266,1016.125,921.83516,-581.32334,-39.1999992,-26.78783,-13.09452,3.9999422,0,0,0,-55.266426,-400.1360288,-204.7005232,-204.8995248,1591.43492,21.8874136,13.1704276,11.0340402,13.671,46.3252617,14.9935796,9.2388912,12.1632712
0,0,0,0,,0,0,0,261294460,78393340,1085057440,,3194139000,168837100,511907440,495493920,169870666.666667,431140040,168851450,700033.8638225,495.01258,1675.68026,797659.94,,76334.95976,46427.0751734,31187.0147875,413586.55801,1548.17272,1041.8648,343246.12,,76030.8564,46128.72488,30955.5971625,0.766885,5.1566426,24.9065336,96.692054,0.3141824,28.5943516,,1.3871524,1.4857136,0.7139145,43.2003333333333,8274.1922,1072.57266,1016.125,921.83516,-581.32334,-39.1999992,-26.78783,-13.09452,3.9999422,0,0,0,-55.266426,-400.1360288,-204.7005232,-204.8995248,1591.43492,21.8874136,13.1704276,11.0340402,13.671,46.3252617,14.9935796,9.2388912,12.1632712
0,0,0,0,,0,0,0,266979720,78393340,1085244180,,3194139000,168837100,511907440,495493920,169870666.666667,433587000,168851450,829164.9179425,7355.2306,1278.89172,882156,,76334.95976,46427.0751734,35534.8903275,583659.28377,3338.34984,764.99184,379608.4,,76030.8564,46128.72488,35570.6583025,0.3920721,5.1887671,25.5599666,97.162064,0.3633209,28.5586538,,1.3871524,1.4857136,0.7139145,43.2003333333333,8272.7436,1072.57266,1016.125,924.9586,-568.06582,-39.1999992,-26.78783,-12.7965198,4.0000148,0,0,0,-103.196942,-400.1360288,-204.7005232,-209.2766436,1595.74988,21.8874136,13.1704276,18.2053406,13.386,46.6914812,14.9935796,9.2388912,12.9916525
0,0,0,0,,0,0,0,266979720,78393340,1085244180,,3194139000,168837100,513745700,496410600,169870666.666667,433587000,168851450,829164.9179425,7355.2306,1278.89172,882156,,48864.99788,88435.9337334,35534.8903275,583659.28377,3338.34984,764.99184,379608.4,,49028.8331,88264.1732,35570.6583025,0.3920721,5.1887671,25.5599666,97.162064,0.3633209,28.5586538,,1.3871524,1.4857136,0.7139145,43.2003333333333,8272.7436,1073.3781,1016.12186,924.9586,-568.06582,-26.399999,-27.1982912,-12.7965198,4.0000148,0,0,0,-103.196942,-209.5784372,-205.6540172,-209.2766436,1595.74988,20.374309,17.2583956,18.2053406,13.386,46.6914812,14.0003891,9.5386149,12.9916525
0,0,0,0,,0,0,0,266979720,78393340,1085244180,,3194139000,168837100,513745700,496410600,169870666.666667,433587000,168851450,829164.9179425,7355.2306,1278.89172,882156,,48864.99788,88435.9337334,35534.8903275,583659.28377,3338.34984,764.99184,379608.4,,49028.8331,88264.1732,35570.6583025,0.3920721,5.1887671,25.5599666,97.162064,0.3633209,28.5586538,,1.3871524,1.4857136,0.7139145,43.2003333333333,8272.7436,1073.3781,1016.12186,924.9586,-568.06582,-26.399999,-27.1982912,-12.7965198,4.0000148,0,0,0,-103.196942,-209.5784372,-205.6540172,-209.2766436,1595.74988,20.374309,17.2583956,18.2053406,13.386,46.6914812,14.0003891,9.5386149,12.9916525
0,0,0,0,,0,0,0,266979720,78393340,1085244180,,3194139000,168837100,513745700,496410600,169870666.666667,433587000,168851450,829164.9179425,7355.2306,1278.89172,882156,,48864.99788,88435.9337334,35534.8903275,583659.28377,3338.34984,764.99184,379608.4,,49028.8331,88264.1732,35570.6583025,0.3920721,5.1887671,25.5599666,97.162064,0.3633209,28.5586538,,1.3871524,1.4857136,0.7139145,43.2003333333333,8272.7436,1073.3781,1016.12186,924.9586,-568.06582,-26.399999,-27.1982912,-12.7965198,4.0000148,0,0,0,-103.196942,-209.5784372,-205.6540172,-209.2766436,1595.74988,20.374309,17.2583956,18.2053406,13.386,46.6914812,14.0003891,9.5386149,12.9916525
0,0,0,0,,0,0,0,266979720,78393340,1085244180,,3194139000,168837100,513745700,496410600,169870666.666667,433587000,168851450,829164.9179425,7355.2306,1278.89172,882156,,48864.99788,88435.9337334,35534.8903275,583659.28377,3338.34984,764.99184,379608.4,,49028.8331,88264.1732,35570.6583025,0.3920721,5.1887671,25.5599666,97.162064,0.3633209,28.5586538,,1.3871524,1.4857136,0.7139145,43.3096666666667,8272.7436,1073.3781,1016.12186,924.9586,-568.06582,-26.399999,-27.1982912,-12.7965198,4.0000148,0,0,0,-103.196942,-209.5784372,-205.6540172,-209.2766436,1595.74988,20.374309,17.2583956,18.2053406,13.386,46.6914812,14.0003891,9.5386149,12.9916525
0,0,0,0,,0,0,0,261283820,78393340,1085457180,,3195976400,168837100,513745700,496410600,169870666.666667,435549780,168851450,849501.5460425,492.524004,1511.83616,712676.24,,48864.99788,88435.9337334,6673.1946815,534963.505166,1541.76182,922.1825,301763.86,,49028.8331,88264.1732,6349.8714825,0.3804891,5.3865061,19.5560205,89.039434,0.3516368,99.4088866,,1.3871524,1.4857136,0.7139145,43.3096666666667,8295.6814,1073.3781,1016.12186,928.2453,-487.66688,-26.399999,-27.1982912,-10.409144,3.6667855,0,0,0,-3331.114584,-209.5784372,-205.6540172,-645.3372564,1728.51522,20.374309,17.2583956,1492.8614418,13.196,60.2173314,14.0003891,9.5386149,24.9806633
0,0,0,0,,0,0,0,261283820,78393340,1085457180,,3195976400,168837100,516220500,498947700,169870666.666667,435549780,168851450,849501.5460425,492.524004,1511.83616,712676.24,,279959.10822,193833.0797534,6673.1946815,534963.505166,1541.76182,922.1825,301763.86,,531946.60786,188284.50356,6349.8714825,0.3804891,5.3865061,19.5560205,89.039434,0.3516368,99.4088866,,1.3871524,1.4857136,0.7139145,43.3096666666667,8295.6814,1079.46562,1022.14532,928.2453,-487.66688,-38.4000008,-19.319318,-10.409144,3.6667855,0,0,0,-3331.114584,-5016.599132,-5172.5324426,-645.3372564,1728.51522,9460.8464314,5293.4040506,1492.8614418,13.196,60.2173314,44.9908105,31.8049698,24.9806633
0,0,0,0,,0,0,0,261283820,78393340,1085457180,,3195976400,168837100,516220500,498947700,169870666.666667,435549780,168851450,849501.5460425,492.524004,1511.83616,712676.24,,279959.10822,193833.0797534,6673.1946815,534963.505166,1541.76182,922.1825,301763.86,,531946.60786,188284.50356,6349.8714825,0.3804891,5.3865061,19.5560205,89.039434,0.3516368,99.4088866,,1.3871524,1.4857136,0.7139145,43.3096666666667,8295.6814,1079.46562,1022.14532,928.2453,-487.66688,-38.4000008,-19.319318,-10.409144,3.6667855,0,0,0,-3331.114584,-5016.599132,-5172.5324426,-645.3372564,1728.51522,9460.8464314,5293.4040506,1492.8614418,13.196,60.2173314,44.9908105,31.8049698,24.9806633
0,0,0,0,,0,0,0,261283820,78393340,1085457180,,3195976400,168837100,516220500,498947700,169870666.666667,435549780,168851450,849501.5460425,492.524004,1511.83616,712676.24,,279959.10822,193833.0797534,6673.1946815,534963.505166,1541.76182,922.1825,301763.86,,531946.60786,188284.50356,6349.8714825,0.3804891,5.3865061,19.5560205,89.039434,0.3516368,99.4088866,,1.3871524,1.4857136,0.7139145,43.3096666666667,8295.6814,1079.46562,1022.14532,928.2453,-487.66688,-38.4000008,-19.319318,-10.409144,3.6667855,0,0,0,-3331.114584,-5016.599132,-5172.5324426,-645.3372564,1728.51522,9460.8464314,5293.4040506,1492.8614418,13.196,60.2173314,44.9908105,31.8049698,24.9806633
0,0,0,0,,0,0,0,261283820,78393340,1085457180,,3195976400,168837100,516220500,498947700,169870666.666667,435549780,168851450,849501.5460425,492.524004,1511.83616,712676.24,,279959.10822,193833.0797534,6673.1946815,534963.505166,1541.76182,922.1825,301763.86,,531946.60786,188284.50356,6349.8714825,0.3804891,5.3865061,19.5560205,89.039434,0.3516368,99.4088866,,1.3871524,1.4857136,0.7139145,43.3096666666667,8295.6814,1079.46562,1022.14532,928.2453,-487.66688,-38.4000008,-19.319318,-10.409144,3.6667855,0,0,0,-3331.114584,-5016.599132,-5172.5324426,-645.3372564,1728.51522,9460.8464314,5293.4040506,1492.8614418,13.196,60.2173314,44.9908105,31.8049698,24.9806633
0,0,0,0,,0,0,0,260588340,78393340,1090919620,,3235889400,168837100,516220500,498947700,169870666.666667,468534040,168851450,7588631.8953225,7454.667082,1487.21918,3454607.36,,279959.10822,193833.0797534,569405.0935535,4310510.375696,3495.52372,872.71392,63544.946,,531946.60786,188284.50356,1822695.4995625,0.3767474,5.6220793,12.3353062,63.46613,0.3904972,205.0869,,1.3871524,1.4857136,0.7139145,43.3096666666667,8395.7532,1079.46562,1022.14532,965.69844,-3924.617616,-38.4000008,-19.319318,-10.4020596,4.3328704,0,0,0,-35819.508,-5016.599132,-5172.5324426,-4655.498,5474.3504,9460.8464314,5293.4040506,15580.8608,14.7908,85.1378952,44.9908105,31.8049698,34.3932023
0,0,0,0,,0,0,0,260588340,78393340,1090919620,,3235889400,168837100,609873920,552991960,169870666.666667,468534040,168851450,7588631.8953225,7454.667082,1487.21918,3454607.36,,2380907.53756,2696369.4105734,569405.0935535,4310510.375696,3495.52372,872.71392,63544.946,,4551764.4105,3029190.0552,1822695.4995625,0.3767474,5.6220793,12.3353062,63.46613,0.3904972,205.0869,,1.3871524,1.4857136,0.7139145,43.3096666666667,8395.7532,1192.00936,1078.4211,965.69844,-3924.617616,-71.1999988,-27.2,-10.4020596,4.3328704,0,0,0,-35819.508,-20999.726,-21058.75,-4655.498,5474.3504,40426.596,23673.678,15580.8608,14.7908,85.1378952,84.7041849,45.9446178,34.3932023
0,0,0,0,,0,0,0,260588340,78393340,1090919620,,3235889400,168837100,609873920,552991960,169870666.666667,468534040,168851450,7588631.8953225,7454.667082,1487.21918,3454607.36,,2380907.53756,2696369.4105734,569405.0935535,4310510.375696,3495.52372,872.71392,63544.946,,4551764.4105,3029190.0552,1822695.4995625,0.3767474,5.6220793,12.3353062,63.46613,0.3904972,205.0869,,,,0.7139145,43.3096666666667,8395.7532,1192.00936,1078.4211,965.69844,-3924.617616,-71.1999988,-27.2,-10.4020596,4.3328704,0,0,0,-35819.508,-20999.726,-21058.75,-4655.498,5474.3504,40426.596,23673.678,15580.8608,14.7908,85.1378952,84.7041849,45.9446178,34.3932023
0,0,0,0,,0,0,0,260588340,78393340,1090919620,,3235889400,168837100,609873920,552991960,169870666.666667,468534040,168851450,7588631.8953225,7454.667082,1487.21918,3454607.36,,2380907.53756,2696369.4105734,569405.0935535,4310510.375696,3495.52372,872.71392,63544.946,,4551764.4105,3029190.0552,1822695.4995625,0.3767474,5.6220793,12.3353062,63.46613,0.3904972,205.0869,,,,0.7139145,43.3096666666667,8395.7532,1192.00936,1078.4211,965.69844,-3924.617616,-71.1999988,-27.2,-10.4020596,4.3328704,0,0,0,-35819.508,-20999.726,-21058.75,-4655.498,5474.3504,40426.596,23673.678,15580.8608,14.7908,85.1378952,84.7041849,45.9446178,34.3932023
0,0,0,0,,0,0,0,260588340,78393340,1090919620,,3235889400,168837100,609873920,552991960,169870666.666667,468534040,168851450,7588631.8953225,7454.667082,1487.21918,3454607.36,,2380907.53756,2696369.4105734,569405.0935535,4310510.375696,3495.52372,872.71392,63544.946,,4551764.4105,3029190.0552,1822695.4995625,0.3767474,5.6220793,12.3353062,63.46613,0.3904972,205.0869,,,,0.7139145,43.354,8395.7532,1192.00936,1078.4211,965.69844,-3924.617616,-71.1999988,-27.2,-10.4020596,4.3328704,0,0,0,-35819.508,-20999.726,-21058.75,-4655.498,5474.3504,40426.596,23673.678,15580.8608,14.7908,85.1378952,84.7041849,45.9446178,34.3932023
